id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L08-116,Extra/Extracted,"Molly named her granddaughter Daisy, (is / the name of a flower / which) 10    All of her grandchildren were named aft  er flowers.","Molly는 그녀의 손녀에게 Daisy라는 이름을 지어 주었는데, 그것은 / 꽃의 이름이다 / 10 그녀의 손자들 모두는 꽃의 이름을 따서 명명되었다.",,수동태 / 관계대명사,be + p.p. / Relative Pronoun,중,170,"Molly named her granddaughter Daisy, (is / the name of a flower / which) | 10    All of her grandchildren were named aft  er flowers.","Molly는 그녀의 손녀에게 Daisy라는 이름을 지어 주었는데, 그것은 / 꽃의 | 이름이다 / 10 그녀의 손자들 모두는 꽃의 이름을 따서 명명되었다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-117,Extra/Extracted,(loved / flowers / have / must) Script Check Y ourself׮ Are you going to make robots in the future?,(사랑하는 / 꽃 / 가지고 있는 / 꼭 있어야 함) Script 당신 자신을 확인하세요 ׮ 미래에 로봇을 만들 예정인가요?,,to부정사 / 조동사,to + V / Modal + V,중,170,(loved / flowers / have / must) Script Check Y | ourself׮ Are you going to make robots in the future?,(사랑하는 / 꽃 / 가지고 있는 / 꼭 있어야 | 함) Script 당신 자신을 확인하세요 ׮ 미래에 로봇을 만들 예정인가요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-118,Extra/Extracted,My computer broke down.,내 컴퓨터가 고장났습니다.,,비교급,Comparative,중,170,My computer | broke down.,내 | 컴퓨터가 고장났습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-119,Extra/Extracted,Ask a computer service center for help.,컴퓨터 서비스 센터에 도움을 요청하세요.,,비교급,Comparative,중,170,Ask a computer | service center for help.,컴퓨터 서비스 | 센터에 도움을 요청하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-120,Extra/Extracted,We always went to the same place and stayed at the same small guesthouse.,우리는 늘 같은 곳에 가며 같은 작은 게스트하우스에 머물렀다.,,to부정사,to + V,중,,We always went to the same place | and stayed at the same small guesthouse.,우리는 늘 같은 곳에 | 가며 같은 작은 게스트하우스에 머물렀다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-121,Extra/Extracted,"We would stay for two weeks, swimming in the sea and walking around the little town.",우리는 2주 동안 머물며 바다에서 수영하고 작은 마을을 산책했습니다.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,,"We would stay for two weeks, swimming in | the sea and walking around the little town.",우리는 2주 동안 머물며 | 바다에서 수영하고 작은 마을을 산책했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-122,Extra/Extracted,"In other words, we never did anything special, and nothing ever really happened on these vacations.","즉, 우리는 특별한 일을 한 적이 없으며 이번 휴가 동안 실제로 아무 일도 일어나지 않았습니다.",,현재분사/동명사 / 비교급,V-ing / Comparative,중,171,"In other words, we never did anything special, | and nothing ever really happened on these vacations.","즉, 우리는 특별한 일을 한 적이 없으며 | 이번 휴가 동안 실제로 아무 일도 일어나지 않았습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-123,Extra/Extracted,At the time of this story I was twelve years old.,이 이야기를 할 당시 나는 열두 살이었습니다.,,일반 문장,-,중,171,At the time of this | story I was twelve years old.,이 이야기를 할 | 당시 나는 열두 살이었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-124,Extra/Extracted,"Most people can remember this particular summer, as it was the hottest summer England had had since records began.",대부분의 사람들은 이번 여름을 기억할 것입니다. 기록이 시작된 이래 영국에서 가장 더운 여름이었기 때문입니다.,,이유의 접속사 / 조동사,Because/Since + S + V / Modal + V,중,171,"Most people can remember this particular summer, as it | was the hottest summer England had had since records began.",대부분의 사람들은 이번 여름을 기억할 것입니다. 기록이 | 시작된 이래 영국에서 가장 더운 여름이었기 때문입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-125,Extra/Extracted,"It did not rain throughout June and July, and the sun shone day in and day out.","6월과 7월 내내 비가 내리지 않았고, 하루 종일 태양이 빛났습니다.",,일반 문장,-,중,171,"It did not rain throughout June and July, | and the sun shone day in and day out.","6월과 7월 내내 비가 내리지 | 않았고, 하루 종일 태양이 빛났습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-126,Extra/Extracted,But Ron and I loved the heat and the sun.,하지만 론과 나는 더위와 태양을 좋아했습니다.,,일반 문장,-,중,171,But Ron and I loved | the heat and the sun.,하지만 론과 나는 | 더위와 태양을 좋아했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-127,Extra/Extracted,"Every day, we would ride our bicycles further and further away from the guesthouse.",매일 우리는 자전거를 타고 게스트하우스에서 점점 더 멀어지곤 했습니다.,,조동사 / 비교급,Modal + V / Comparative,중,171,"Every day, we would ride our bicycles | further and further away from the guesthouse.",매일 우리는 자전거를 타고 | 게스트하우스에서 점점 더 멀어지곤 했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-128,Extra/Extracted,One day Ron decided that we should ride our bikes along the old train tracks to see where they would take us.,어느 날 Ron은 오래된 철로를 따라 자전거를 타고 자전거가 우리를 어디로 데려갈지 알아보기로 결정했습니다.,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,171,One day Ron decided that we should ride our bikes along | the old train tracks to see where they would take us.,어느 날 Ron은 오래된 철로를 따라 자전거를 | 타고 자전거가 우리를 어디로 데려갈지 알아보기로 결정했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-129,Extra/Extracted,"I was happy to follow Ron, as usual, and we set oﬀ   aft  er breakfast.","나는 평소처럼 론을 따라가는 것이 기뻤고, 우리는 아침 식사를 마치고 출발했습니다.",,이유의 접속사 / to부정사,Because/Since + S + V / to + V,중,171,"I was happy to follow Ron, as usual, and | we set oﬀ   aft  er breakfast.","나는 평소처럼 론을 따라가는 것이 | 기뻤고, 우리는 아침 식사를 마치고 출발했습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-130,Extra/Extracted,"Aft  er a while, the grass grew thicker, and we had to ride one behind the other.","얼마 후, 잔디가 더 빽빽해졌고, 우리는 차례로 말을 타야 했습니다.",,시간의 접속사 / to부정사,When/While + S + V / to + V,중,,"Aft  er a while, the grass grew thicker, | and we had to ride one behind the other.","얼마 후, 잔디가 더 빽빽해졌고, | 우리는 차례로 말을 타야 했습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-131,Extra/Extracted,"The tracks went toward the woods, and it grew darker as the trees stood tall and formed a roof over the tracks.","선로는 숲쪽으로 향했고, 나무들이 우뚝 서서 선로 위에 지붕을 형성하면서 점점 더 어두워졌습니다.",,이유의 접속사 / 비교급,Because/Since + S + V / Comparative,중,172,"The tracks went toward the woods, and it grew darker as | the trees stood tall and formed a roof over the tracks.","선로는 숲쪽으로 향했고, 나무들이 우뚝 서서 | 선로 위에 지붕을 형성하면서 점점 더 어두워졌습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-132,Extra/Extracted,Ron stopped suddenly.,론이 갑자기 말을 멈췄다.,,일반 문장,-,중,172,Ron | stopped suddenly.,론이 갑자기 | 말을 멈췄다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-133,Extra/Extracted,“Look ahead!” he shouted.,“앞을 봐!” 그는 소리쳤다.,,일반 문장,-,중,172,“Look ahead!” | he shouted.,“앞을 봐!” | 그는 소리쳤다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-134,Extra/Extracted,"I stopped next to him and saw a white, wooden gateway across a black opening.",나는 그 옆에 멈춰 서서 검은 구멍 너머로 흰색 나무로 된 대문을 보았습니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,172,"I stopped next to him and saw | a white, wooden gateway across a black opening.",나는 그 옆에 멈춰 서서 검은 | 구멍 너머로 흰색 나무로 된 대문을 보았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-135,Extra/Extracted,"“It’s a tunnel,” I said.",“터널이에요.” 내가 말했다.,,일반 문장,-,중,172,"“It’s a | tunnel,” I said.",“터널이에요.” | 내가 말했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-136,Extra/Extracted,"“Yes, and it says, ‘Keep Out’ on the gate,” replied Ron.","""그렇습니다. 그리고 대문에는 'Keep Out'이라고 적혀 있습니다."" Ron이 대답했습니다.",,일반 문장,-,중,172,"“Yes, and it says, ‘Keep | Out’ on the gate,” replied Ron.","""그렇습니다. 그리고 대문에는 'Keep | Out'이라고 적혀 있습니다."" Ron이 대답했습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-137,Extra/Extracted,"“Do you want to have a look inside?” Actually, I did not want to go inside.",“안을 구경해 보시겠어요?” 사실 저는 안에 들어가고 싶지 않았어요.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,172,"“Do you want to have a look inside?” | Actually, I did not want to go inside.",“안을 구경해 보시겠어요?” 사실 | 저는 안에 들어가고 싶지 않았어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-138,Extra/Extracted,"I felt a little cold all of a sudden, and I wanted to go back into the sunlight.",갑자기 약간 추워진 느낌이 들어서 다시 햇빛 속으로 돌아가고 싶었습니다.,,to부정사,to + V,중,172,"I felt a little cold all of a sudden, | and I wanted to go back into the sunlight.",갑자기 약간 추워진 느낌이 들어서 | 다시 햇빛 속으로 돌아가고 싶었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-139,Extra/Extracted,"But I answered, “Sure,” and moved ahead.",하지만 나는 “그렇습니다”라고 대답하고 앞으로 나아갔습니다.,,일반 문장,-,중,172,"But I answered, | “Sure,” and moved ahead.",하지만 나는 “그렇습니다”라고 | 대답하고 앞으로 나아갔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-140,Extra/Extracted,We entered the cool tunnel.,우리는 시원한 터널에 들어섰다.,,일반 문장,-,중,173,We entered | the cool tunnel.,우리는 시원한 | 터널에 들어섰다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-141,Extra/Extracted,The air inside was heavy.,내부 공기가 무거웠다.,,일반 문장,-,중,173,The air | inside was heavy.,내부 | 공기가 무거웠다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-142,Extra/Extracted,Above our heads there was a sound that grew louder and louder.,우리 머리 위에서는 소리가 점점 더 커졌습니다.,,접속사/관계대명사 that / 비교급,that + S + V / N + that / Comparative,중,,Above our heads there was a | sound that grew louder and louder.,우리 머리 위에서는 | 소리가 점점 더 커졌습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-143,Extra/Extracted,“What’s that?” I called out.,“그게 뭐야?” 나는 불렀다.,,접속사/관계대명사 that / 의문사 구문,that + S + V / N + that / Wh-word,중,173,“What’s that?” | I called out.,“그게 뭐야?” | 나는 불렀다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-144,Extra/Extracted,"“Bats,” said Ron, “Keep your head down.” Th  en he moved on.","""박쥐들아."" 론이 말했다. ""고개를 숙이고 있어."" 그런 다음 그는 계속 나아갔습니다.",,일반 문장,-,중,173,"“Bats,” said Ron, “Keep your head | down.” Th  en he moved on.","""박쥐들아."" 론이 말했다. ""고개를 숙이고 | 있어."" 그런 다음 그는 계속 나아갔습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-145,Extra/Extracted,“Don’t go so fast.” I called aft  er him.,“너무 빨리 가지 마세요.” 나는 그 사람 뒤에 전화를 했어요.,,일반 문장,-,중,173,“Don’t go so fast.” I | called aft  er him.,“너무 빨리 가지 마세요.” 나는 | 그 사람 뒤에 전화를 했어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-146,Extra/Extracted,"I meant, “Don’t leave me behind,” but I didn’t say so.",“나를 남겨두지 마세요”라고 말했지만 그렇게 말하지 않았습니다.,,일반 문장,-,중,,"I meant, “Don’t leave me | behind,” but I didn’t say so.",“나를 남겨두지 마세요”라고 | 말했지만 그렇게 말하지 않았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-147,Extra/Extracted,"The next thing I heard was a loud noise right above us, a thumping sound like an express train and then a scream.","다음으로 들었던 것은 우리 바로 위에서 큰 소음이었는데, 급행열차처럼 쿵쿵거리는 소리와 이어서 비명소리가 들렸습니다.",,현재분사/동명사,V-ing,중,173,"The next thing I heard was a loud noise right above | us, a thumping sound like an express train and then a scream.","다음으로 들었던 것은 우리 바로 위에서 큰 | 소음이었는데, 급행열차처럼 쿵쿵거리는 소리와 이어서 비명소리가 들렸습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-148,Extra/Extracted,Can you hear me?” No reply.,내 말 들려요?” 답장이 없습니다.,,조동사,Modal + V,중,173,Can you hear | me?” No reply.,내 말 | 들려요?” 답장이 없습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-149,Extra/Extracted,Tell me what’s happened.” I slowly walked toward where Ron had been and found only dirt and small rocks.,"무슨 일이 있었는지 말해주세요.” 나는 천천히 론이 있던 곳으로 걸어갔고, 흙과 작은 바위들만 발견했습니다.",,완료시제 / 의문사 구문,have + p.p. / Wh-word,중,173,Tell me what’s happened.” I slowly walked toward where | Ron had been and found only dirt and small rocks.,"무슨 일이 있었는지 말해주세요.” 나는 천천히 론이 | 있던 곳으로 걸어갔고, 흙과 작은 바위들만 발견했습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-150,Extra/Extracted,"As I reached out my hands, I felt something wet -Ron’s face!",손을 뻗자 뭔가 축축한 느낌이 들었어요 - 론의 얼굴!,,이유의 접속사 / 현재분사/동명사,Because/Since + S + V / V-ing,중,173,"As I reached out my hands, | I felt something wet -Ron’s face!",손을 뻗자 뭔가 축축한 | 느낌이 들었어요 - 론의 얼굴!,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-151,Extra/Extracted,"His eyes were closed, and he was breathing weakly.","눈은 감겨 있었고, 숨도 가쁘게 쉬고 있었다.",,수동태 / 현재분사/동명사,be + p.p. / V-ing,중,,"His eyes were closed, | and he was breathing weakly.","눈은 감겨 있었고, | 숨도 가쁘게 쉬고 있었다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-152,Extra/Extracted,"“It’s okay, Ron,” I whispered.","“괜찮아, 론.” 나는 속삭였다.",,일반 문장,-,중,173,"“It’s okay, | Ron,” I whispered.","“괜찮아, 론.” | 나는 속삭였다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-153,Extra/Extracted,“I’ll get you out.” rocks.,“내가 당신을 꺼내줄게요.” 바위.,,일반 문장,-,중,,“I’ll get | you out.” rocks.,“내가 당신을 | 꺼내줄게요.” 바위.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-154,Extra/Extracted,"Just go and get help, Ben.” “No,” I replied.","그냥 가서 도움을 받으세요, 벤.” “아니요.” 나는 대답했다.",,일반 문장,-,중,174,"Just go and get | help, Ben.” “No,” I replied.","그냥 가서 도움을 받으세요, | 벤.” “아니요.” 나는 대답했다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-155,Extra/Extracted,“I’ll get you out of here to safety fi  rst.” I started moving away the dirt and rocks with my hands.,“먼저 당신을 여기서 안전하게 데리고 나가겠습니다.” 나는 손으로 흙과 돌을 치우기 시작했다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,174,“I’ll get you out of here to safety fi  rst.” | I started moving away the dirt and rocks with my hands.,“먼저 당신을 여기서 안전하게 데리고 나가겠습니다.” | 나는 손으로 흙과 돌을 치우기 시작했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-156,Extra/Extracted,"I felt calm, and I felt in control.",나는 차분함을 느꼈고 통제할 수 있다는 느낌을 받았습니다.,,일반 문장,-,중,174,"I felt calm, and | I felt in control.",나는 차분함을 느꼈고 통제할 | 수 있다는 느낌을 받았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-157,Extra/Extracted,It took a long time to clear away the earth covering Ron.,론을 덮고 있는 흙을 치우는 데는 오랜 시간이 걸렸다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,,It took a long time to | clear away the earth covering Ron.,론을 덮고 있는 흙을 | 치우는 데는 오랜 시간이 걸렸다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-158,Extra/Extracted,"Finally, I managed to free his body.",마침내 나는 그의 시신을 구출할 수 있었습니다.,,to부정사,to + V,중,174,"Finally, I managed | to free his body.",마침내 나는 그의 | 시신을 구출할 수 있었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-159,Extra/Extracted,"Holding him under the arms, I pulled him backward, inch by inch, toward the tunnel entrance.",나는 그를 팔 아래에 안고 터널 입구를 향해 조금씩 뒤로 끌어당겼습니다.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,174,"Holding him under the arms, I pulled him | backward, inch by inch, toward the tunnel entrance.",나는 그를 팔 아래에 안고 | 터널 입구를 향해 조금씩 뒤로 끌어당겼습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-160,Extra/Extracted,"It seemed to take ages, but fi  nally I was able to get Ron out of the tunnel.",오랜 시간이 걸릴 것 같았지만 마침내 나는 론을 터널 밖으로 구출할 수 있었습니다.,,to부정사,to + V,중,174,"It seemed to take ages, but fi  nally | I was able to get Ron out of the tunnel.",오랜 시간이 걸릴 것 같았지만 마침내 | 나는 론을 터널 밖으로 구출할 수 있었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-161,Extra/Extracted,"He didn’t look too well, though.",하지만 그는 별로 좋아 보이지는 않았습니다.,,양보의 접속사,Though + S + V,중,,"He didn’t look | too well, though.",하지만 그는 별로 | 좋아 보이지는 않았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-162,Extra/Extracted,"His face was white, and he was trying hard to stop himself from crying out.","그의 얼굴은 하얗게 질렸고, 울음을 참으려고 안간힘을 쓰고 있었습니다.",,to부정사 / 현재분사/동명사,to + V / V-ing,중,,"His face was white, and he was | trying hard to stop himself from crying out.","그의 얼굴은 하얗게 질렸고, | 울음을 참으려고 안간힘을 쓰고 있었습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-163,Extra/Extracted,I found our bikes and brought the two water bottles to Ron.,나는 자전거를 찾아 물병 두 개를 Ron에게 가져왔습니다.,,to부정사 / 비교급,to + V / Comparative,중,,I found our bikes and brought | the two water bottles to Ron.,나는 자전거를 찾아 물병 | 두 개를 Ron에게 가져왔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-164,Extra/Extracted,"“Here, drink these,” I said.","“자, 이거 마셔요.” 내가 말했다.",,일반 문장,-,중,174,"“Here, drink | these,” I said.","“자, 이거 | 마셔요.” 내가 말했다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-165,Extra/Extracted,“I’ll go and get help.,“내가 가서 도움을 받을게.,,일반 문장,-,중,174,“I’ll go | and get help.,“내가 가서 | 도움을 받을게.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-166,Extra/Extracted,"I’ll be as quick as I can.” In reply, Ron simply pressed my hands.",최대한 빨리 갈게요.” 대답대신 론은 내 손을 꼭 눌렀다.,,이유의 접속사 / 조동사,Because/Since + S + V / Modal + V,중,174,"I’ll be as quick as I can.” | In reply, Ron simply pressed my hands.",최대한 빨리 갈게요.” 대답대신 | 론은 내 손을 꼭 눌렀다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-167,Extra/Extracted,I got on my bicycle and raced back along the tracks until I got to the nearest farmhouse.,나는 자전거를 타고 가장 가까운 농가에 도착할 때까지 선로를 따라 다시 달려갔습니다.,,시간의 접속사 / to부정사,When/While + S + V / to + V,중,174,I got on my bicycle and raced back along | the tracks until I got to the nearest farmhouse.,나는 자전거를 타고 가장 가까운 농가에 | 도착할 때까지 선로를 따라 다시 달려갔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-168,Extra/Extracted,I ran past the gate and found a woman washing some dishes in the kitchen.,나는 대문을 지나 달려갔고 부엌에서 설거지를 하고 있는 여자를 발견했습니다.,,현재분사/동명사,V-ing,중,,I ran past the gate and found | a woman washing some dishes in the kitchen.,나는 대문을 지나 달려갔고 부엌에서 | 설거지를 하고 있는 여자를 발견했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-169,Extra/Extracted,"As soon as our parents arrived at the hospital and saw us, my mother cried with relief.",부모님이 병원에 도착해서 우리를 보자마자 어머니는 안도의 눈물을 흘리셨습니다.,,이유의 접속사 / 시간의 접속사,Because/Since + S + V / When/While + S + V,중,175,"As soon as our parents arrived at the | hospital and saw us, my mother cried with relief.",부모님이 병원에 도착해서 우리를 | 보자마자 어머니는 안도의 눈물을 흘리셨습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-170,Extra/Extracted,"But all my father said was, “Let that be a lesson to you.” And what was the lesson?",하지만 아버지는 “그것이 너에게 교훈이 되도록 해라”라고만 말씀하셨습니다. 그리고 교훈은 무엇이었나요?,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,175,"But all my father said was, “Let that be | a lesson to you.” And what was the lesson?",하지만 아버지는 “그것이 너에게 교훈이 | 되도록 해라”라고만 말씀하셨습니다. 그리고 교훈은 무엇이었나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-171,Extra/Extracted,It was “Keep out means Stay out of trouble .” Ron is now the manager of a big company which produces helmets and other safety products.,“밖으로 나가면 문제가 발생하지 않는다는 뜻입니다.”였습니다. Ron은 현재 헬멧 및 기타 안전 제품을 생산하는 대기업의 관리자입니다.,,관계대명사 / 비교급,Relative Pronoun / Comparative,중,175,It was “Keep out means Stay out of trouble .” Ron is now | the manager of a big company which produces helmets and other safety products.,“밖으로 나가면 문제가 발생하지 않는다는 뜻입니다.”였습니다. Ron은 현재 | 헬멧 및 기타 안전 제품을 생산하는 대기업의 관리자입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-172,Extra/Extracted,I am a fi r e fi g h t e r .,나는 소방관이다.,,일반 문장,-,중,175,I am a fi r e | fi g h t e r .,나는 | 소방관이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-173,Extra/Extracted,Ron broke his They found a(n) and entered it.,Ron이 자신의 것을 부수고 a(n)을 찾아서 입력했습니다.,,일반 문장,-,중,175,Ron broke his They | found a(n) and entered it.,Ron이 자신의 것을 | 부수고 a(n)을 찾아서 입력했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-174,Extra/Extracted,Ben pulled Ron out of the tunnel and looked for help.,Ben은 Ron을 터널 밖으로 끌어내고 도움을 구했습니다.,,일반 문장,-,중,175,Ben pulled Ron out of | the tunnel and looked for help.,Ben은 Ron을 터널 | 밖으로 끌어내고 도움을 구했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-175,Extra/Extracted,Ben and Ron decided to bike along the old Ron was safely sent to the Ben’s family was on vacation in a small town.,Ben과 Ron은 오래된 Ron을 따라 자전거를 타기로 결정하고 Ben의 가족이 작은 마을에서 휴가 중이도록 안전하게 보냈습니다.,,to부정사,to + V,중,175,Ben and Ron decided to bike along the old Ron was safely | sent to the Ben’s family was on vacation in a small town.,Ben과 Ron은 오래된 Ron을 따라 자전거를 타기로 결정하고 | Ben의 가족이 작은 마을에서 휴가 중이도록 안전하게 보냈습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-176,Extra/Extracted,Ben and Ron learned a lesson about safety.,Ben과 Ron은 안전에 대한 교훈을 배웠습니다.,,일반 문장,-,중,175,Ben and Ron learned | a lesson about safety.,Ben과 Ron은 안전에 | 대한 교훈을 배웠습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-177,Extra/Extracted,What happened to Ben and Ron?,벤과 론에게 무슨 일이 일어났나요?,,to부정사 / 의문사 구문,to + V / Wh-word,중,175,What happened to | Ben and Ron?,벤과 론에게 | 무슨 일이 일어났나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-178,Extra/Extracted,I’m glad we’re in the same class.,우리가 같은 반이어서 기뻐요.,,일반 문장,-,중,179,I’m glad we’re | in the same class.,우리가 같은 | 반이어서 기뻐요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-179,Extra/Extracted,We’re now in our last year in middle school.,우리는 이제 중학교 마지막 학년입니다.,,일반 문장,-,중,,We’re now in our | last year in middle school.,우리는 이제 | 중학교 마지막 학년입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-180,Extra/Extracted,B:   I’m a little worried that there’ll be more schoolwork.,B: 학업이 더 많아질까 조금 걱정돼요.,,접속사/관계대명사 that / 비교급,that + S + V / N + that / Comparative,중,179,B:   I’m a little | worried that there’ll be more schoolwork.,B: 학업이 더 | 많아질까 조금 걱정돼요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-181,Extra/Extracted,We also have to think about our high school.,우리 고등학교에 대해서도 생각해야합니다.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,179,We also have to | think about our high school.,우리 고등학교에 | 대해서도 생각해야합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-182,Extra/Extracted,B:  Which kind of school do you have in mind?,B: 어떤 학교를 생각하고 있나요?,,관계대명사 / 사역동사,Relative Pronoun / make/have/let + O + V,중,179,B:  Which kind of | school do you have in mind?,B: 어떤 | 학교를 생각하고 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-183,Extra/Extracted,G:   I’m thinking of an animation high school.,G: 나는 애니메이션 고등학교를 생각하고 있어.,,현재분사/동명사,V-ing,중,179,G:   I’m thinking | of an animation high school.,G: 나는 애니메이션 | 고등학교를 생각하고 있어.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-184,Extra/Extracted,"12 G:  Oliver, what club are you going to join?","12 G: Oliver, 너는 어떤 클럽에 가입할 거야?",,to부정사 / 의문사 구문,to + V / Wh-word,중,179,"12 G:  Oliver, what | club are you going to join?","12 G: Oliver, 너는 | 어떤 클럽에 가입할 거야?",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-185,Extra/Extracted,"How about you, Sora?","너는 어때, 소라?",,의문사 구문,Wh-word,중,179,"How about | you, Sora?","너는 | 어때, 소라?",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-186,Extra/Extracted,G:  I want to join the school dance club.,G: 나는 학교 댄스 동아리에 가입하고 싶어.,,to부정사,to + V,중,179,G:  I want to | join the school dance club.,G: 나는 학교 | 댄스 동아리에 가입하고 싶어.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-187,Extra/Extracted,But I heard you’re preparing for an animation high school.,그런데 애니메이션 고등학교를 준비하고 있다고 들었어요.,,현재분사/동명사,V-ing,중,179,But I heard you’re preparing | for an animation high school.,그런데 애니메이션 고등학교를 | 준비하고 있다고 들었어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-188,Extra/Extracted,"G:  Right, but I need some time to relax.",G: 맞아요. 하지만 긴장을 풀 시간이 좀 필요해요.,,to부정사,to + V,중,179,"G:  Right, but I | need some time to relax.",G: 맞아요. 하지만 긴장을 | 풀 시간이 좀 필요해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-189,Extra/Extracted,We all need to do something to get over stress.,우리 모두는 스트레스를 극복하기 위해 뭔가를 해야 합니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,179,We all need to do | something to get over stress.,우리 모두는 스트레스를 극복하기 | 위해 뭔가를 해야 합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-190,Extra/Extracted,B:  Y ou can say that again.,B: 다시 말씀해 주세요.,,접속사/관계대명사 that / 조동사,that + S + V / N + that / Modal + V,중,179,B:  Y ou | can say that again.,B: 다시 | 말씀해 주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
