id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L05-082,Extra/Extracted,Now I know how I should live my life.,이제 나는 어떻게 살아야 할지 알았습니다.,,의문사 구문 / 조동사,Wh-word / Modal + V,중,,Now I know how | I should live my life.,이제 나는 어떻게 | 살아야 할지 알았습니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L05-083,Extra/Extracted,(Goes out) Fairy:  ( Waving her hand) You learned a good lesson.,(나간다) 요정: (손을 흔들며) 좋은 교훈을 얻었네요.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,83,(Goes out) Fairy:  ( Waving | her hand) You learned a good lesson.,(나간다) 요정: (손을 | 흔들며) 좋은 교훈을 얻었네요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-084,Extra/Extracted,I’ll keep my fi  ngers crossed.,나는 손가락을 교차하지 않을 것입니다.,,일반 문장,-,중,83,I’ll keep my | fi  ngers crossed.,나는 손가락을 | 교차하지 않을 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-085,Extra/Extracted,"84 Special Lesson ₖ [Page 84] After You Act A׮ B׮ C੉ঠӝо Scene 3: In the Frog Prince’s house (Prince runs in, smiling.) Princess:  Where have you been?",84 Special Lesson ₖ [Page 84] A ׮ B ׮ C੉ঠҝо 1막을 마친 후 장면 3: 개구리 왕자의 집에서 (왕자가 달려들어 웃으며.) 공주: 어디 갔었어?,,시간의 접속사 / 의문사 구문,When/While + S + V / Wh-word,중,83,"84 Special Lesson ₖ [Page 84] After You Act A׮ B׮ C੉ঠӝо Scene 3: | In the Frog Prince’s house (Prince runs in, smiling.) Princess:  Where have you been?",84 Special Lesson ₖ [Page 84] A ׮ B ׮ C੉ঠҝо 1막을 | 마친 후 장면 3: 개구리 왕자의 집에서 (왕자가 달려들어 웃으며.) 공주: 어디 갔었어?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-086,Extra/Extracted,Your clothes are a mess.,옷이 엉망이에요.,,일반 문장,-,중,84,Your clothes | are a mess.,옷이 | 엉망이에요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-087,Extra/Extracted,Prince:  ( Looking at Princess) You believed me when no one else in the world did.,왕자: (공주를 바라보며) 당신은 세상 어느 누구도 믿지 않았을 때 나를 믿었습니다.,,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,84,Prince:  ( Looking at Princess) You believed | me when no one else in the world did.,왕자: (공주를 바라보며) 당신은 세상 어느 | 누구도 믿지 않았을 때 나를 믿었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-088,Extra/Extracted,You loved me even when I was a frog.,내가 개구리였을 때도 당신은 나를 사랑했어요.,,시간의 접속사,When/While + S + V,중,,You loved me even | when I was a frog.,내가 개구리였을 때도 | 당신은 나를 사랑했어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-089,Extra/Extracted,"From now on, I will make you happier.",이제부터 내가 당신을 더 행복하게 해줄게요.,,조동사 / 비교급,Modal + V / Comparative,중,84,"From now on, I | will make you happier.",이제부터 내가 당신을 | 더 행복하게 해줄게요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-090,Extra/Extracted,Princess:  I’m glad to hear that.,공주: 그 말을 들으니 기쁘군요.,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,84,Princess:  I’m | glad to hear that.,공주: 그 | 말을 들으니 기쁘군요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-091,Extra/Extracted,I’ll make you even happier.,나는 당신을 더욱 행복하게 해줄 것입니다.,,비교급 / 사역동사,Comparative / make/have/let + O + V,중,84,I’ll make | you even happier.,나는 당신을 더욱 | 행복하게 해줄 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-092,Extra/Extracted,I’m looking forward to our bright future.,나는 우리의 밝은 미래를 기대하고 있습니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,84,I’m looking forward | to our bright future.,나는 우리의 밝은 | 미래를 기대하고 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-093,Extra/Extracted,What does that mean?,그게 무슨 뜻이에요?,,접속사/관계대명사 that / 의문사 구문,that + S + V / N + that / Wh-word,중,85,What does | that mean?,그게 | 무슨 뜻이에요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-094,Extra/Extracted,Have you heard about Mr.,이 씨에 대해 들어보셨나요?,,사역동사,make/have/let + O + V,중,85,Have you | heard about Mr.,이 씨에 | 대해 들어보셨나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-095,Extra/Extracted,"You know Jane, don’t you?","너 제인 알지, 그렇지?",,일반 문장,-,중,85,"You know | Jane, don’t you?","너 제인 | 알지, 그렇지?",Main Clause | Sub Clause,AutoParsed,generic_concept
L05-096,Extra/Extracted,A     Listen and match.,A 잘 듣고 맞춰보세요.,,일반 문장,-,중,87,A    |  Listen and match.,A 잘 | 듣고 맞춰보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-097,Extra/Extracted,Start O f f Listen & Talk Your Turn Talk with your partner.,시작하기 듣기 및 말하기 당신의 차례 파트너와 이야기하십시오.,,비교급,Comparative,중,87,Start O f f Listen & | Talk Your Turn Talk with your partner.,시작하기 듣기 및 말하기 | 당신의 차례 파트너와 이야기하십시오.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-098,Extra/Extracted,be careful with the animals not ride a bike here drive slowly here 88 Lesson 5 [Page 88] I’m curious about that balloon.,동물 조심하세요 여기서는 자전거 타지 마세요 천천히 운전하세요 88 Lesson 5 [Page 88] 저 풍선이 궁금해요.,,접속사/관계대명사 that,that + S + V / N + that,중,88,be careful with the animals not ride a bike here drive | slowly here 88 Lesson 5 [Page 88] I’m curious about that balloon.,동물 조심하세요 여기서는 자전거 타지 마세요 천천히 운전하세요 | 88 Lesson 5 [Page 88] 저 풍선이 궁금해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-099,Extra/Extracted,It means you must not enter.,들어가시면 안 된다는 뜻입니다.,,조동사 / 비교급,Modal + V / Comparative,중,88,It means you | must not enter.,들어가시면 안 | 된다는 뜻입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-100,Extra/Extracted,Speak Up Look and talk.,보고 이야기하십시오.,,일반 문장,-,중,88,Speak Up | Look and talk.,보고 | 이야기하십시오.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-101,Extra/Extracted,Let me show you one expression.,표현을 하나 보여드리겠습니다.,,사역동사,make/have/let + O + V,중,,Let me show | you one expression.,표현을 | 하나 보여드리겠습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-102,Extra/Extracted,A What does your name mean?,A 이름이 무슨 뜻이에요?,,의문사 구문,Wh-word,중,88,A What does | your name mean?,A 이름이 | 무슨 뜻이에요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-103,Extra/Extracted,I’m curious about it.,나는 그것이 궁금하다.,,일반 문장,-,중,88,I’m curious | about it.,나는 | 그것이 궁금하다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-104,Extra/Extracted,B It means “bright girl.” A That’s beautiful vinteresting / fun / greatw.,B '밝은 소녀'라는 뜻이에요. A 정말 아름답습니다. 흥미롭고/재미있고/멋지네요.,,접속사/관계대명사 that / 현재분사/동명사,that + S + V / N + that / V-ing,중,88,B It means “bright girl.” A | That’s beautiful vinteresting / fun / greatw.,B '밝은 소녀'라는 뜻이에요. | A 정말 아름답습니다. 흥미롭고/재미있고/멋지네요.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L05-105,Extra/Extracted,Real-life Scene ell phone?,실생활 장면 엘폰?,,일반 문장,-,중,89,Real-life Scene | ell phone?,실생활 | 장면 엘폰?,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L05-106,Extra/Extracted,I’m curious about them.,나는 그들이 궁금하다.,,일반 문장,-,중,88,I’m curious | about them.,나는 | 그들이 궁금하다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-107,Extra/Extracted,Ücurious   famous   delicious serious   various   nervous Ühouse   mouse Say It Right That‛s awesome!,Ü 호기심 유명 맛있음 진지함 다양함 긴장됨 Ü 집쥐 Say It Right 정말 대단해요!,,접속사/관계대명사 that,that + S + V / N + that,중,89,Ücurious   famous   delicious serious   various |   nervous Ühouse   mouse Say It Right That‛s awesome!,Ü 호기심 유명 맛있음 진지함 다양함 긴장됨 | Ü 집쥐 Say It Right 정말 대단해요!,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-108,Extra/Extracted,Any other secrets?,다른 비밀은 없나요?,,비교급,Comparative,중,89,Any | other secrets?,다른 | 비밀은 없나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-109,Extra/Extracted,I don‛t understand.,모르겠어요.,,일반 문장,-,중,89,I | don‛t understand.,모르겠어요. | ,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-110,Extra/Extracted,"Oh, I see some letters here.","아, 여기 편지가 보이네요.",,지각동사,see/hear + O + V(ing),중,89,"Oh, I see | some letters here.","아, 여기 | 편지가 보이네요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L05-111,Extra/Extracted,Where are the secrets?,비밀은 어디에 있습니까?,,의문사 구문,Wh-word,중,89,Where are | the secrets?,비밀은 | 어디에 있습니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-112,Extra/Extracted,They had to spend lots of money to buy a dog of that kind at that time.,그 당시 그들은 그런 종류의 개를 사려면 많은 돈을 써야 했습니다.,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,89,They had to spend lots of money to | buy a dog of that kind at that time.,그 당시 그들은 그런 종류의 | 개를 사려면 많은 돈을 써야 했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-113,Extra/Extracted,This dog tells us the man here was very rich.,이 개는 여기 있는 남자가 아주 부자였다고 말해줍니다.,,일반 문장,-,중,89,This dog tells us the | man here was very rich.,이 개는 여기 있는 | 남자가 아주 부자였다고 말해줍니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-114,Extra/Extracted,It means “Jan van Eyck was here.,“얀 반 에이크(Jan van Eyck)가 여기에 있었습니다.,,일반 문장,-,중,89,It means “Jan | van Eyck was here.,“얀 반 에이크(Jan | van Eyck)가 여기에 있었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-115,Extra/Extracted,Find one yourself.,직접 찾아보세요.,,일반 문장,-,중,89,Find | one yourself.,직접 | 찾아보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-116,Extra/Extracted,This painting has some hidden secrets in it.,이 그림에는 몇 가지 숨겨진 비밀이 숨겨져 있습니다.,,현재분사/동명사,V-ing,중,89,This painting has some | hidden secrets in it.,이 그림에는 몇 가지 | 숨겨진 비밀이 숨겨져 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-117,Extra/Extracted,"Only the rich could have that kind of dog, right?Exactly.","오직 부자만이 그런 개를 가질 수 있죠, 그렇죠?맞아요.",,접속사/관계대명사 that / 조동사,that + S + V / N + that / Modal + V,중,89,"Only the rich could have | that kind of dog, right?Exactly.","오직 부자만이 그런 개를 | 가질 수 있죠, 그렇죠?맞아요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L05-118,Extra/Extracted,Secret Meaning on the wall a dog Jan van Eyck was here.,벽에 붙은 비밀의 의미 개 얀 반 에이크(Jan van Eyck)가 여기에 있었습니다.,,현재분사/동명사,V-ing,중,89,Secret Meaning on the wall a | dog Jan van Eyck was here.,벽에 붙은 비밀의 의미 개 얀 | 반 에이크(Jan van Eyck)가 여기에 있었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-119,Extra/Extracted,90 Lesson 5 [Page 90] How to Play Fun Time Sample Dialog A   Do you know what this means?,90 5과 [페이지 90] 재미있는 타임 샘플 대화 상자 재생 방법 A 이게 무슨 뜻인지 아시나요?,,to부정사 / 의문사 구문,to + V / Wh-word,중,90,90 Lesson 5 [Page 90] How to Play Fun Time | Sample Dialog A   Do you know what this means?,90 5과 [페이지 90] 재미있는 타임 샘플 대화 | 상자 재생 방법 A 이게 무슨 뜻인지 아시나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-120,Extra/Extracted,B   It means “Big Bird.” A   Do you know what this means?,B “큰 새”라는 뜻이에요. A 이게 무슨 뜻인지 아세요?,,의문사 구문,Wh-word,중,90,B   It means “Big Bird.” A |   Do you know what this means?,B “큰 새”라는 뜻이에요. | A 이게 무슨 뜻인지 아세요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-121,Extra/Extracted,A   It means “Big Bird.” Do you know what this means?,A '큰 새'라는 뜻이에요. 이것이 무엇을 의미하는지 아십니까?,,의문사 구문,Wh-word,중,90,A   It means “Big | Bird.” Do you know what this means?,A '큰 새'라는 뜻이에요. | 이것이 무엇을 의미하는지 아십니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-122,Extra/Extracted,Here’s how he translated the pictures into words.,그가 그림을 단어로 번역한 방법은 다음과 같습니다.,,의문사 구문,Wh-word,중,91,Here’s how he translated | the pictures into words.,그가 그림을 단어로 | 번역한 방법은 다음과 같습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-123,Extra/Extracted,Talk About It How do you send messages to your friends far away?,Talk About It 멀리 떨어져 있는 친구들에게 어떻게 메시지를 보내나요?,,to부정사 / 의문사 구문,to + V / Wh-word,중,92,Talk About It How do you | send messages to your friends far away?,Talk About It 멀리 떨어져 | 있는 친구들에게 어떻게 메시지를 보내나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-124,Extra/Extracted,94 Lesson 5 [Page 94] Adapted from Can you work out what this illiterate woman’s letter to her lover says?,94 Lesson 5 [Page 94] 각색 from 이 문맹 여성이 애인에게 보낸 편지에 뭐라고 쓰여 있는지 알아낼 수 있나요?,,to부정사 / 의문사 구문,to + V / Wh-word,중,94,94 Lesson 5 [Page 94] Adapted from Can you work | out what this illiterate woman’s letter to her lover says?,94 Lesson 5 [Page 94] 각색 from 이 문맹 | 여성이 애인에게 보낸 편지에 뭐라고 쓰여 있는지 알아낼 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-125,Extra/Extracted,hug    ring B׮ I‛m very sad because I can‛t send a letter to you.,허그링B ׮ 너에게 편지를 보낼 수 없어서 너무 슬프다.,,이유의 접속사 / to부정사,Because/Since + S + V / to + V,중,94,hug    ring B׮ I‛m very | sad because I can‛t send a letter to you.,허그링B ׮ 너에게 편지를 | 보낼 수 없어서 너무 슬프다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-126,Extra/Extracted,I hired two workers to pick olives.,나는 올리브를 따기 위해 두 명의 일꾼을 고용했습니다.,,to부정사,to + V,중,94,I hired two | workers to pick olives.,나는 올리브를 따기 위해 | 두 명의 일꾼을 고용했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-127,Extra/Extracted,I‛m going to visit your mother in the hospital with our youngest son.,나는 막내아들과 함께 병원에 계신 당신의 어머니를 방문할 예정입니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,94,I‛m going to visit your mother | in the hospital with our youngest son.,나는 막내아들과 함께 병원에 | 계신 당신의 어머니를 방문할 예정입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-128,Extra/Extracted,I‛m sending you a big pot of olive oil.,올리브 오일이 담긴 큰 냄비를 보내드립니다.,,현재분사/동명사,V-ing,중,94,I‛m sending you a | big pot of olive oil.,올리브 오일이 담긴 | 큰 냄비를 보내드립니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-129,Extra/Extracted,"I voted for the PCI, and it won many seats.",나는 PCI에 투표했고 많은 의석을 얻었습니다.,,일반 문장,-,중,94,"I voted for the PCI, | and it won many seats.",나는 PCI에 투표했고 | 많은 의석을 얻었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-130,Extra/Extracted,"I remember that we had a great time in the field, looking at the shooting star.",현장에서 별똥별을 바라보며 즐거운 시간을 보냈던 기억이 납니다.,,접속사/관계대명사 that / 현재분사/동명사,that + S + V / N + that / V-ing,중,94,"I remember that we had a great time | in the field, looking at the shooting star.",현장에서 별똥별을 바라보며 즐거운 | 시간을 보냈던 기억이 납니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-131,Extra/Extracted,Lala is the girl   dog wants a hot dog.,Lala는 핫도그를 원하는 소녀 개입니다.,,일반 문장,-,중,95,Lala is the girl  |  dog wants a hot dog.,Lala는 핫도그를 | 원하는 소녀 개입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-132,Extra/Extracted,Koko is the boy     is on a big cat.,Koko는 큰 고양이를 타고 있는 소년입니다.,,일반 문장,-,중,95,Koko is the boy   |   is on a big cat.,Koko는 큰 고양이를 | 타고 있는 소년입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-133,Extra/Extracted,The girl       dancing is Didi.,춤추는 소녀는 디디입니다.,,현재분사/동명사,V-ing,중,95,The girl    |    dancing is Didi.,춤추는 | 소녀는 디디입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-134,Extra/Extracted,The boy         a hula hoop   Jeje.,훌라후프를 하고 있는 소년 제제.,,일반 문장,-,중,,The boy       |   a hula hoop   Jeje.,훌라후프를 하고 | 있는 소년 제제.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-135,Extra/Extracted,A  What would you do if you had wings?,A 당신에게 날개가 있다면 무엇을 하고 싶나요?,,조건의 접속사 / 의문사 구문,If/Unless + S + V / Wh-word,중,95,A  What would you | do if you had wings?,A 당신에게 날개가 | 있다면 무엇을 하고 싶나요?,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L05-136,Extra/Extracted,"Say Say have wings           be a duck           be a fish have a long nose     have a beautiful voice have strong arms If I were a duck, I could swim in the water.",날개가 있다 오리가 된다 물고기가 된다 코가 길다 목소리가 아름답고 팔이 튼튼하다 내가 오리라면 물 속에서 헤엄칠 수 있을 것이다.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,95,"Say Say have wings           be a duck           be | a fish have a long nose     have a beautiful voice have strong arms If I were a duck, I could swim in the water.",날개가 있다 오리가 된다 물고기가 된다 코가 길다 목소리가 아름답고 | 팔이 튼튼하다 내가 오리라면 물 속에서 헤엄칠 수 있을 것이다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L05-137,Extra/Extracted,Bubu is the boy whose dog is carrying a doll.,부부는 개에게 인형을 안고 있는 소년이다.,,관계대명사 / 현재분사/동명사,Relative Pronoun / V-ing,중,95,Bubu is the boy whose | dog is carrying a doll.,부부는 개에게 인형을 | 안고 있는 소년이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-138,Extra/Extracted,96 Lesson 5 [Page 96] Self-study Guide Think & Try      ׮ Sentence Starter ׮פTip ׮ Your Turn 1.,96 5과 [96쪽] 자율 학습 가이드 Think & Try ׮ 문장 시작하기 ׮פTip ׮ 차례 1.,,비교급,Comparative,중,96,96 Lesson 5 [Page 96] Self-study Guide Think & Try  |     ׮ Sentence Starter ׮פTip ׮ Your Turn 1.,96 5과 [96쪽] 자율 학습 가이드 Think & | Try ׮ 문장 시작하기 ׮פTip ׮ 차례 1.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-139,Extra/Extracted,"If I were an English teacher, ....",내가 영어선생님이었다면....,,조건의 접속사 / 비교급,If/Unless + S + V / Comparative,중,96,"If I were | an English teacher, ....",내가 | 영어선생님이었다면....,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-140,Extra/Extracted,"If I had a lot of money, ....",돈이 많았더라면....,,조건의 접속사,If/Unless + S + V,중,96,"If I had a | lot of money, ....",돈이 | 많았더라면....,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-141,Extra/Extracted,My friend   is a boy/girl whose ....,내 친구는 남자/여자인데....,,관계대명사,Relative Pronoun,중,96,My friend   | is a boy/girl whose ....,내 | 친구는 남자/여자인데....,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-142,Extra/Extracted,"If I were on the moon, ....",내가 달에 있었다면....,,조건의 접속사,If/Unless + S + V,중,96,"If I were | on the moon, ....",내가 | 달에 있었다면....,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-143,Extra/Extracted,"If I were tall, I could be a basketball player.",키가 컸다면 농구선수가 될 수도 있었을 텐데.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,96,"If I were tall, I | could be a basketball player.",키가 컸다면 농구선수가 | 될 수도 있었을 텐데.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-144,Extra/Extracted,Get your feet out of the water right away.,즉시 물에서 발을 꺼내십시오.,,비교급,Comparative,중,97,Get your feet out | of the water right away.,즉시 물에서 | 발을 꺼내십시오.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-145,Extra/Extracted,Give me a chicken instead of a dollar.,1달러 대신 닭고기를 주세요.,,일반 문장,-,중,97,Give me a chicken | instead of a dollar.,1달러 대신 | 닭고기를 주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-146,Extra/Extracted,What does his gesture mean?,그의 몸짓은 무엇을 의미합니까?,,의문사 구문,Wh-word,중,97,What does | his gesture mean?,그의 몸짓은 | 무엇을 의미합니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-147,Extra/Extracted,The woman doesn’t want the boy’s money.,여자는 남자의 돈을 원하지 않습니다.,,일반 문장,-,중,98,The woman doesn’t | want the boy’s money.,여자는 남자의 | 돈을 원하지 않습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-148,Extra/Extracted,The girl’s feet are in the water.,소녀의 발이 물 속에 있습니다.,,비교급,Comparative,중,98,The girl’s feet | are in the water.,소녀의 발이 | 물 속에 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-149,Extra/Extracted,The woman is pulling the boy’s hand.,여자가 소년의 손을 잡아당기고 있다.,,현재분사/동명사,V-ing,중,98,The woman is | pulling the boy’s hand.,여자가 소년의 | 손을 잡아당기고 있다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-150,Extra/Extracted,The monkey is pulling the boy’s backpack.,원숭이가 소년의 배낭을 잡아당기고 있어요.,,현재분사/동명사,V-ing,중,98,The monkey is | pulling the boy’s backpack.,원숭이가 소년의 | 배낭을 잡아당기고 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-151,Extra/Extracted,The boy’s head is covered with bees.,소년의 머리는 벌들로 덮여 있다.,,수동태,be + p.p.,중,98,The boy’s head | is covered with bees.,소년의 머리는 | 벌들로 덮여 있다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-152,Extra/Extracted,The girl’s bag is in the pond.,소녀의 가방이 연못 속에 있어요.,,일반 문장,-,중,98,The girl’s bag | is in the pond.,소녀의 가방이 | 연못 속에 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-153,Extra/Extracted,Give the fruit to me.,과일을 나에게 주세요.,,to부정사,to + V,중,98,Give the | fruit to me.,과일을 | 나에게 주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-154,Extra/Extracted,Jump into the pond.,연못으로 뛰어 들어보세요.,,일반 문장,-,중,98,Jump into | the pond.,연못으로 | 뛰어 들어보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-155,Extra/Extracted,The boy   head is covered with bees   understand the woman’s gesture.,벌떼로 뒤덮인 소년의 머리는 여자의 몸짓을 이해한다.,,수동태,be + p.p.,중,98,The boy   head is covered | with bees   understand the woman’s gesture.,벌떼로 뒤덮인 소년의 | 머리는 여자의 몸짓을 이해한다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-156,Extra/Extracted,The girl   in the pond   the man’s gesture.,연못 속의 소녀의 남자의 몸짓.,,일반 문장,-,중,98,The girl   in the | pond   the man’s gesture.,연못 속의 | 소녀의 남자의 몸짓.,Main Clause | Sub Clause,AutoParsed,generic_concept
L05-157,Extra/Extracted,"I think   “Step back from the pond.” the girl, back from the pond.",나는 “연못에서 물러나세요”라고 생각합니다. 연못에서 돌아온 소녀.,,일반 문장,-,중,98,"I think   “Step back from | the pond.” the girl, back from the pond.",나는 “연못에서 물러나세요”라고 | 생각합니다. 연못에서 돌아온 소녀.,Main Clause | Sub Clause,AutoParsed,generic_concept
