id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L06-085,Extra/Extracted,"Connect to Social Studies Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain •   The grass began to disappear, and it did not rain for a long time.",사회이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산 • 풀이 사라지기 시작하여 오랫동안 비가 내리지 않았습니다.,,to부정사,to + V,중,123,"Connect to Social Studies Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain | Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain Story Mountain •   The grass began to disappear, and it did not rain for a long time.",사회이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 산이야기 | 산이야기 산이야기 산이야기 산이야기 산이야기 산 • 풀이 사라지기 시작하여 오랫동안 비가 내리지 않았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-086,Extra/Extracted,I volunteered with senior citizens who were taking a smartphone class there.,그곳에서 스마트폰 수업을 듣고 계시는 어르신들과 함께 자원봉사를 했습니다.,,관계대명사 / 현재분사/동명사,Relative Pronoun / V-ing,중,,I volunteered with senior citizens who | were taking a smartphone class there.,그곳에서 스마트폰 수업을 듣고 | 계시는 어르신들과 함께 자원봉사를 했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-087,Extra/Extracted,The day’s lesson was about with smartphones.,오늘의 수업은 스마트폰에 관한 것이었습니다.,,일반 문장,-,중,,The day’s lesson | was about with smartphones.,오늘의 수업은 | 스마트폰에 관한 것이었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-088,Extra/Extracted,I helped the slow learners in the class.,나는 수업시간에 학습이 느린 학생들을 도왔습니다.,,일반 문장,-,중,,I helped the slow | learners in the class.,나는 수업시간에 학습이 | 느린 학생들을 도왔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-089,Extra/Extracted,It was a little  for me to explain the same thing again and again.,같은 내용을 계속해서 설명하는 게 조금 아쉬웠어요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,,It was a little  for me | to explain the same thing again and again.,같은 내용을 계속해서 | 설명하는 게 조금 아쉬웠어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-090,Extra/Extracted,"However, I felt really proud when I saw “my students” take pictures with their smartphones after the class.",그런데 '우리 학생들'이 수업이 끝난 후 스마트폰으로 사진을 찍는 모습을 보니 정말 뿌듯했습니다.,,시간의 접속사 / 비교급,When/While + S + V / Comparative,중,124,"However, I felt really proud when I saw “my | students” take pictures with their smartphones after the class.",그런데 '우리 학생들'이 수업이 끝난 후 | 스마트폰으로 사진을 찍는 모습을 보니 정말 뿌듯했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-091,Extra/Extracted,I think I am going to volunteer taking a smartphone class there.,나는 그곳에서 스마트폰 수업을 자원해서 수강할 생각이다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,,I think I am going to | volunteer taking a smartphone class there.,나는 그곳에서 스마트폰 | 수업을 자원해서 수강할 생각이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-092,Extra/Extracted,is hard for me to stay in one place.,한 곳에 머물기가 어렵습니다.,,to부정사,to + V,중,125,is hard for me | to stay in one place.,한 곳에 | 머물기가 어렵습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-093,Extra/Extracted,It isn’t easy for me to make decisions.,결정을 내리는 것이 쉽지 않습니다.,,to부정사,to + V,중,125,It isn’t easy for | me to make decisions.,결정을 내리는 | 것이 쉽지 않습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-094,Extra/Extracted,"No, we’ll go hiking.׮ JT GPS UP  good hard easy impossible important students parents travelers senior citizens It is important for senior citizens to exercise regularly.","아니요, 하이킹을 갑니다. ׮ JT GPS UP 좋다 어렵다 쉽다 불가능 중요 학생 부모 여행자 노인 노인들은 규칙적인 운동이 중요하다.",,to부정사 / 현재분사/동명사,to + V / V-ing,중,125,"No, we’ll go hiking.׮ JT GPS UP  good hard easy impossible important | students parents travelers senior citizens It is important for senior citizens to exercise regularly.","아니요, 하이킹을 갑니다. ׮ JT GPS UP 좋다 어렵다 쉽다 | 불가능 중요 학생 부모 여행자 노인 노인들은 규칙적인 운동이 중요하다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-095,Extra/Extracted,"If he were on vacation, would be in Busan now.",휴가 중이었다면 지금 부산에 있을 것이다.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,125,"If he were on vacation, | would be in Busan now.",휴가 중이었다면 지금 | 부산에 있을 것이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-096,Extra/Extracted,"If I were a cat, I could sleep and play all day long.",내가 고양이라면 하루 종일 자고 놀 수 있을 텐데.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,125,"If I were a cat, I | could sleep and play all day long.",내가 고양이라면 하루 종일 | 자고 놀 수 있을 텐데.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-097,Extra/Extracted,"If I spoke a human language, I would tell him to stop.",내가 인간의 언어로 말한다면 그에게 그만하라고 말할 것입니다.,,조건의 접속사 / to부정사,If/Unless + S + V / to + V,중,125,"If I spoke a human language, | I would tell him to stop.",내가 인간의 언어로 말한다면 | 그에게 그만하라고 말할 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-098,Extra/Extracted,"If I had two tickets to space, I would .",우주로 갈 수 있는 티켓이 두 장 있다면 나는…,,조건의 접속사 / to부정사,If/Unless + S + V / to + V,중,125,"If I had two tickets | to space, I would .",우주로 갈 수 있는 | 티켓이 두 장 있다면 나는…,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-099,Extra/Extracted,"If , people could live in harmony.",그렇다면 사람들은 조화롭게 살 수 있을 것이다.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,125,"If , people | could live in harmony.",그렇다면 사람들은 조화롭게 | 살 수 있을 것이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-100,Extra/Extracted,"If I had a time machine, I would If I were the CEO of a company, I would .","나에게 타임머신이 있다면, 내가 회사의 CEO라면, 그럴 것이다.",,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,125,"If I had a time machine, I would If | I were the CEO of a company, I would .","나에게 타임머신이 있다면, 내가 | 회사의 CEO라면, 그럴 것이다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-101,Extra/Extracted,"If I were a popular singer, I would hold a free concert every month.",내가 인기가수라면 매달 무료 콘서트를 열겠다.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,125,"If I were a popular singer, I | would hold a free concert every month.",내가 인기가수라면 매달 | 무료 콘서트를 열겠다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-102,Extra/Extracted,Prices are rising.,가격이 상승하고 있습니다.,,현재분사/동명사,V-ing,중,126,Prices | are rising.,가격이 | 상승하고 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-103,Extra/Extracted,Please my allowance.,제 용돈을 부탁드립니다.,,일반 문장,-,중,126,Please | my allowance.,제 | 용돈을 부탁드립니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-104,Extra/Extracted,Where can I Please come in and yourself.,어디에서 직접 오실 수 있나요?,,의문사 구문 / 조동사,Wh-word / Modal + V,중,126,Where can I Please | come in and yourself.,어디에서 직접 | 오실 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-105,Extra/Extracted,the food on the table.,식탁 위의 음식.,,일반 문장,-,중,,the food | on the table.,식탁 | 위의 음식.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-106,Extra/Extracted,You may on the chair.,의자에 앉을 수도 있습니다.,,조동사,Modal + V,중,,You may | on the chair.,의자에 앉을 | 수도 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-107,Extra/Extracted,The sun will The sun will in ten minutes.,태양이 10분 후에 태양이 될 것입니다.,,조동사,Modal + V,중,126,The sun will The | sun will in ten minutes.,태양이 10분 후에 | 태양이 될 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-108,Extra/Extracted,I want to I want to on the beach.,나는 해변에 가고 싶다.,,to부정사,to + V,중,,I want to I | want to on the beach.,나는 해변에 | 가고 싶다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-109,Extra/Extracted,Tortoise to race again.,다시 경주하는 거북이.,,to부정사,to + V,중,127,Tortoise to | race again.,다시 | 경주하는 거북이.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-110,Extra/Extracted,Tortoise is the winner.,거북이가 승자입니다.,,비교급,Comparative,중,,Tortoise is | the winner.,거북이가 | 승자입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-111,Extra/Extracted,Hare is disappointed.,토끼는 실망했습니다.,,수동태,be + p.p.,중,127,Hare | is disappointed.,토끼는 | 실망했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-112,Extra/Extracted,Tortoise does some thinking and suggests another race.,거북이는 몇 가지 생각을 하고 또 다른 경주를 제안합니다.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,127,Tortoise does some thinking | and suggests another race.,거북이는 몇 가지 생각을 | 하고 또 다른 경주를 제안합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-113,Extra/Extracted,Hare gladly accepts it.,토끼는 그것을 기꺼이 받아들입니다.,,일반 문장,-,중,127,Hare gladly | accepts it.,토끼는 그것을 | 기꺼이 받아들입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-114,Extra/Extracted,Hare cross the finish line together.,토끼는 함께 결승선을 통과합니다.,,비교급,Comparative,중,127,Hare cross the | finish line together.,토끼는 함께 | 결승선을 통과합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-115,Extra/Extracted,fairly notice raise either 1  When did you come in?,1 언제 들어왔나요?,,시간의 접속사 / 비교급,When/While + S + V / Comparative,중,128,fairly notice raise either 1 |  When did you come in?,1 | 언제 들어왔나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-116,Extra/Extracted,"I didn’t 2  I hate spiders, and I don’t like snakes, 3   Ms.",나는 2 거미를 싫어하고 뱀을 좋아하지 않습니다. 3 Ms.,,일반 문장,-,중,128,"I didn’t 2  I hate spiders, and | I don’t like snakes, 3   Ms.",나는 2 거미를 싫어하고 | 뱀을 좋아하지 않습니다. 3 Ms.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-117,Extra/Extracted,Han is loved by everyone because she treats her students 4  My grandparents about 200 cows on their farm.,한씨는 학생들을 대접하기 때문에 모두에게 사랑을 받습니다. 4 우리 조부모님은 농장에 소 200마리 정도를 키우고 계십니다.,,이유의 접속사 / 수동태,Because/Since + S + V / be + p.p.,중,128,Han is loved by everyone because she treats her students | 4  My grandparents about 200 cows on their farm.,한씨는 학생들을 대접하기 때문에 모두에게 사랑을 받습니다. 4 | 우리 조부모님은 농장에 소 200마리 정도를 키우고 계십니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-118,Extra/Extracted,LISTENING & SPEAKING Listen and role play.,듣기 및 말하기 듣기와 역할극을 해보세요.,,현재분사/동명사,V-ing,중,128,LISTENING & SPEAKING | Listen and role play.,듣기 및 말하기 | 듣기와 역할극을 해보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-119,Extra/Extracted,READING Read and answer.,읽기 읽고 대답하세요.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,,READING Read | and answer.,읽기 | 읽고 대답하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-120,Extra/Extracted,I like to share my time and talents with other people.,나는 내 시간과 재능을 다른 사람들과 공유하는 것을 좋아합니다.,,to부정사 / 비교급,to + V / Comparative,중,128,I like to share my | time and talents with other people.,나는 내 시간과 재능을 | 다른 사람들과 공유하는 것을 좋아합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-121,Extra/Extracted,"For example, each week I give two hours of my free time to senior citizens who live alone.","예를 들어, 나는 매주 2시간의 자유시간을 혼자 사는 노인들에게 준다.",,to부정사 / 관계대명사,to + V / Relative Pronoun,중,,"For example, each week I give two hours of | my free time to senior citizens who live alone.","예를 들어, 나는 매주 2시간의 | 자유시간을 혼자 사는 노인들에게 준다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-122,Extra/Extracted,I carry hot meals to their homes and talk with them.,따뜻한 음식을 집으로 들고 가며 이야기를 나누기도 합니다.,,to부정사,to + V,중,,I carry hot meals to | their homes and talk with them.,따뜻한 음식을 집으로 들고 | 가며 이야기를 나누기도 합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-123,Extra/Extracted,"I enjoy their company, and they enjoy mine.","나는 그들과 함께 있는 것을 좋아하고, 그들도 나와 함께 있는 것을 좋아합니다.",,일반 문장,-,중,,"I enjoy their company, | and they enjoy mine.","나는 그들과 함께 있는 것을 좋아하고, | 그들도 나와 함께 있는 것을 좋아합니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-124,Extra/Extracted,I also my talents with patients at a local hospital.,나는 또한 지역 병원의 환자들에게 나의 재능을 가지고 있습니다.,,일반 문장,-,중,128,I also my talents with | patients at a local hospital.,나는 또한 지역 병원의 | 환자들에게 나의 재능을 가지고 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-125,Extra/Extracted,My friends and I get up on stage and dance for them.,나와 내 친구들은 무대에 올라 그들을 위해 춤을 춘다.,,일반 문장,-,중,128,My friends and I get up | on stage and dance for them.,나와 내 친구들은 무대에 | 올라 그들을 위해 춤을 춘다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-126,Extra/Extracted,I love it when the patients smile and seem to forget their worries.,환자들이 웃으며 걱정을 잊어버리는 모습이 참 좋습니다.,,시간의 접속사 / to부정사,When/While + S + V / to + V,중,128,I love it when the patients | smile and seem to forget their worries.,환자들이 웃으며 걱정을 | 잊어버리는 모습이 참 좋습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-127,Extra/Extracted,Sharing myself with others makes me happy.,다른 사람들과 나 자신을 공유하는 것은 나를 행복하게 만듭니다.,,현재분사/동명사,V-ing,중,128,Sharing myself with | others makes me happy.,다른 사람들과 나 자신을 | 공유하는 것은 나를 행복하게 만듭니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-128,Extra/Extracted,8  With whom does the writer share his / her time and talents?,8 작가는 자신의 시간과 재능을 누구와 공유합니까?,,관계대명사 / 비교급,Relative Pronoun / Comparative,중,128,8  With whom does the writer | share his / her time and talents?,8 작가는 자신의 | 시간과 재능을 누구와 공유합니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-129,Extra/Extracted,GRAMMAR & WRITING Complete the sentences.,문법 및 쓰기 문장을 완성하세요.,,현재분사/동명사,V-ing,중,128,GRAMMAR & WRITING | Complete the sentences.,문법 및 | 쓰기 문장을 완성하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-130,Extra/Extracted,", I would spend more time outdoors.",", 나는 야외에서 더 많은 시간을 보낼 것입니다.",,조동사 / 비교급,Modal + V / Comparative,중,128,", I would | spend more time outdoors.",", 나는 야외에서 더 | 많은 시간을 보낼 것입니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-131,Extra/Extracted,(you / if / were / I) 10  It is important for (healthy habits / teens / have / to) Script Check Y ourself׮ Do you mind if ...?,(당신 / 만약 / 있었다 / 나) 10 그것은 (건강한 습관 / 십대 / 가지고 / ~)에게 중요합니다 스크립트 스스로 확인하세요 ׮ Do you mind if ...?,,조건의 접속사,If/Unless + S + V,중,128,(you / if / were / I) 10  It is important for (healthy habits | / teens / have / to) Script Check Y ourself׮ Do you mind if ...?,(당신 / 만약 / 있었다 / 나) 10 그것은 (건강한 습관 / 십대 | / 가지고 / ~)에게 중요합니다 스크립트 스스로 확인하세요 ׮ Do you mind if ...?,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L06-132,Extra/Extracted,I feel hungry in the morning.,아침에 배가 고파요.,,현재분사/동명사 / 지각동사,V-ing / see/hear + O + V(ing),중,128,I feel hungry | in the morning.,아침에 | 배가 고파요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-133,Extra/Extracted,"A few days before, he had told us that we would take an exam about French sentences that day, and I was not ready.",며칠 전에 그 사람이 우리가 그날 프랑스어 문장 시험을 본다고 말했는데 나는 아직 준비가 되어 있지 않았습니다.,,시간의 접속사 / 접속사/관계대명사 that,When/While + S + V / that + S + V / N + that,중,,"A few days before, he had told us that we would take | an exam about French sentences that day, and I was not ready.",며칠 전에 그 사람이 우리가 그날 프랑스어 문장 | 시험을 본다고 말했는데 나는 아직 준비가 되어 있지 않았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-134,Extra/Extracted,"It was such a warm, lovely day, and the fields along the road smelled sweet and inviting.","정말 따뜻하고 사랑스러운 날이었고, 길가에 있는 들판에서는 달콤하고 매력적인 냄새가 났습니다.",,현재분사/동명사,V-ing,중,129,"It was such a warm, lovely day, and | the fields along the road smelled sweet and inviting.","정말 따뜻하고 사랑스러운 날이었고, 길가에 | 있는 들판에서는 달콤하고 매력적인 냄새가 났습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-135,Extra/Extracted,"For a moment, I thought of staying away from school and walking around the fields.",잠시 학교를 그만두고 들판을 산책하고 싶은 생각이 들었습니다.,,현재분사/동명사,V-ing,중,129,"For a moment, I thought of staying | away from school and walking around the fields.",잠시 학교를 그만두고 들판을 | 산책하고 싶은 생각이 들었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-136,Extra/Extracted,"However, I ran as fast as I could to school.",하지만 나는 가능한 한 빨리 학교로 달려갔다.,,이유의 접속사 / to부정사,Because/Since + S + V / to + V,중,129,"However, I ran as fast | as I could to school.",하지만 나는 가능한 | 한 빨리 학교로 달려갔다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-137,Extra/Extracted,"As I passed the mayor’s office, I saw people reading the notices on the board.",시장실을 지나갈 때 사람들이 전광판에 붙은 공지사항을 읽고 있는 것을 보았습니다.,,이유의 접속사 / 현재분사/동명사,Because/Since + S + V / V-ing,중,129,"As I passed the mayor’s office, I | saw people reading the notices on the board.",시장실을 지나갈 때 사람들이 전광판에 | 붙은 공지사항을 읽고 있는 것을 보았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-138,Extra/Extracted,For two years all our bad news had come from that board.,2년 동안 우리의 모든 나쁜 소식은 그 게시판에서 나왔습니다.,,접속사/관계대명사 that,that + S + V / N + that,중,129,For two years all our bad | news had come from that board.,2년 동안 우리의 모든 | 나쁜 소식은 그 게시판에서 나왔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-139,Extra/Extracted,"I wondered, “What is it now?” I ran faster.",나는 “지금은 무엇인가?”라고 궁금해했습니다. 나는 더 빨리 달렸다.,,의문사 구문 / 비교급,Wh-word / Comparative,중,129,"I wondered, “What is | it now?” I ran faster.",나는 “지금은 무엇인가?”라고 궁금해했습니다. | 나는 더 빨리 달렸다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-140,Extra/Extracted,"Usually, there was noise in the morning at school /emdash.alt sounds of students talking and laughing.",보통 학교에서는 아침에 소음이 들렸습니다. /emdash.alt 학생들이 이야기하고 웃는 소리가 들렸습니다.,,현재분사/동명사,V-ing,중,129,"Usually, there was noise in the morning at | school /emdash.alt sounds of students talking and laughing.",보통 학교에서는 아침에 소음이 들렸습니다. | /emdash.alt 학생들이 이야기하고 웃는 소리가 들렸습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-141,Extra/Extracted,"However, that day everything was quiet.",그러나 그날은 모든 것이 조용했습니다.,,접속사/관계대명사 that / 현재분사/동명사,that + S + V / N + that / V-ing,중,129,"However, that day | everything was quiet.",그러나 그날은 | 모든 것이 조용했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-142,Extra/Extracted,Through the windows I saw my classmates in their places and Monsieur Hamel walking nervously around the classroom.,창문을 통해 나는 반 친구들이 제자리에 있고 하멜 선생님이 초조하게 교실을 돌아다니는 것을 보았습니다.,,현재분사/동명사,V-ing,중,129,Through the windows I saw my classmates in their | places and Monsieur Hamel walking nervously around the classroom.,창문을 통해 나는 반 친구들이 제자리에 있고 | 하멜 선생님이 초조하게 교실을 돌아다니는 것을 보았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-143,Extra/Extracted,I opened the door and entered in the middle of the strange silence.,나는 문을 열고 이상한 침묵 속에 들어갔다.,,일반 문장,-,중,,I opened the door and entered | in the middle of the strange silence.,나는 문을 열고 | 이상한 침묵 속에 들어갔다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-144,Extra/Extracted,My face felt hot with shame!,부끄러움으로 얼굴이 뜨거워졌습니다!,,일반 문장,-,중,129,My face felt | hot with shame!,부끄러움으로 | 얼굴이 뜨거워졌습니다!,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-145,Extra/Extracted,” I sat down at my desk.,"""나는 책상에 앉았다.",,일반 문장,-,중,130,” I sat | down at my desk.,"""나는 | 책상에 앉았다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-146,Extra/Extracted,It was then that I noticed Monsieur Hamel’s blue coat.,그때 나는 하멜 씨의 파란색 외투를 발견했습니다.,,수동태 / 접속사/관계대명사 that,be + p.p. / that + S + V / N + that,중,,It was then that I | noticed Monsieur Hamel’s blue coat.,그때 나는 하멜 | 씨의 파란색 외투를 발견했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-147,Extra/Extracted,He was wearing the coat he only wore on special days.,그는 특별한 날에만 입는 코트를 입고 있었다.,,현재분사/동명사,V-ing,중,130,He was wearing the coat | he only wore on special days.,그는 특별한 날에만 | 입는 코트를 입고 있었다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-148,Extra/Extracted,Also there was something strange about the whole class.,그리고 수업 전체에 뭔가 이상한 점이 있었습니다.,,현재분사/동명사,V-ing,중,,Also there was something | strange about the whole class.,그리고 수업 전체에 | 뭔가 이상한 점이 있었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-149,Extra/Extracted,"What surprised me most was to see people sitting at the back of the room: old Hauser was there, and so were the ex-mayor, the ex-postman, and many others.","나를 가장 놀라게 한 것은 방 뒤쪽에 사람들이 앉아 있는 것을 보는 것이었다. 하우저 노인도 거기에 있었고, 전 시장, 전 우체부, 그리고 다른 많은 사람들도 거기에 있었다.",,to부정사 / 의문사 구문,to + V / Wh-word,중,130,"What surprised me most was to see people sitting at the back of the | room: old Hauser was there, and so were the ex-mayor, the ex-postman, and many others.","나를 가장 놀라게 한 것은 방 뒤쪽에 사람들이 앉아 있는 것을 보는 것이었다. | 하우저 노인도 거기에 있었고, 전 시장, 전 우체부, 그리고 다른 많은 사람들도 거기에 있었다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-150,Extra/Extracted,/T_h  ey all seemed so sad.,"/아, 다들 너무 슬픈 것 같았어요.",,일반 문장,-,중,130,/T_h  ey | all seemed so sad.,"/아, 다들 너무 | 슬픈 것 같았어요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-151,Extra/Extracted,"While I was wondering at all this, Monsieur Hamel walked slowly to the front.","내가 이 모든 것을 궁금해하고 있는 동안, 하멜 씨는 천천히 앞으로 걸어갔습니다.",,시간의 접속사 / to부정사,When/While + S + V / to + V,중,130,"While I was wondering at all this, | Monsieur Hamel walked slowly to the front.","내가 이 모든 것을 궁금해하고 있는 | 동안, 하멜 씨는 천천히 앞으로 걸어갔습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-152,Extra/Extracted,"He thought for a while and kindly said: “My children, this is the last time that I’ll teach you.","그는 잠시 생각하더니 친절하게 이렇게 말했습니다. “내 자녀들아, 이것이 내가 너희를 가르치는 마지막 시간이다.",,시간의 접속사 / 접속사/관계대명사 that,When/While + S + V / that + S + V / N + that,중,,"He thought for a while and kindly said: “My | children, this is the last time that I’ll teach you.","그는 잠시 생각하더니 친절하게 이렇게 말했습니다. “내 | 자녀들아, 이것이 내가 너희를 가르치는 마지막 시간이다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-153,Extra/Extracted,Orders have come from Berlin to teach nothing but German in the schools of Alsace and Lorraine.,알자스와 로렌의 학교에서는 독일어만 가르치라는 명령이 베를린으로부터 왔습니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,,Orders have come from Berlin to teach nothing | but German in the schools of Alsace and Lorraine.,알자스와 로렌의 학교에서는 독일어만 | 가르치라는 명령이 베를린으로부터 왔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-154,Extra/Extracted,/T_h  e new teacher arrives tomorrow.,/T_h 내일 새 선생님이 오세요.,,비교급,Comparative,중,,/T_h  e | new teacher arrives tomorrow.,/T_h 내일 | 새 선생님이 오세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-155,Extra/Extracted,"/T_h  is is the last class in French, so I want you to listen carefully.",/T_h가 프랑스어 마지막 수업이니까 잘 들어주셨으면 좋겠어요.,,to부정사,to + V,중,129,"/T_h  is is the last class in | French, so I want you to listen carefully.",/T_h가 프랑스어 마지막 | 수업이니까 잘 들어주셨으면 좋겠어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-156,Extra/Extracted,” /T_h  ose few words broke my heart and made me angry.,” /그 몇 마디 말이 내 마음을 아프게 하고 나를 화나게 했습니다.,,일반 문장,-,중,130,” /T_h  ose few words | broke my heart and made me angry.,” /그 몇 마디 말이 내 | 마음을 아프게 하고 나를 화나게 했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-157,Extra/Extracted,"So, this was what they had posted at the mayor’s oﬀ  ice.",그래서 이것이 그들이 시장실 얼음에 게시한 내용이었습니다.,,완료시제 / 의문사 구문,have + p.p. / Wh-word,중,,"So, this was what they had | posted at the mayor’s oﬀ  ice.",그래서 이것이 그들이 | 시장실 얼음에 게시한 내용이었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-158,Extra/Extracted,It was the last class in my own language!,모국어 마지막 수업이었어요!,,일반 문장,-,중,129,It was the last | class in my own language!,모국어 | 마지막 수업이었어요!,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-159,Extra/Extracted,"Adapted from La Dernière Classe (Alphonse Daudet, 1873) Imagine you interview Frantz and Monsieur Hamel.","La Dernière Classe(Alphonse Daudet, 1873)에서 각색됨 당신이 Frantz와 Monsieur Hamel을 인터뷰한다고 상상해 보십시오.",,일반 문장,-,중,130,"Adapted from La Dernière Classe (Alphonse Daudet, | 1873) Imagine you interview Frantz and Monsieur Hamel.","La Dernière Classe(Alphonse Daudet, 1873)에서 각색됨 | 당신이 Frantz와 Monsieur Hamel을 인터뷰한다고 상상해 보십시오.",Main Clause | Sub Clause,AutoParsed,generic_concept
L06-160,Extra/Extracted,What questions would you ask?,어떤 질문을 하시겠습니까?,,의문사 구문 / 조동사,Wh-word / Modal + V,중,130,What questions | would you ask?,어떤 | 질문을 하시겠습니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
