id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L03-065,Extra/Extracted,Dog and Cat Washing Machine 3.,개와 고양이 세탁기 3.,,현재분사/동명사,V-ing,중,,Dog and Cat | Washing Machine 3.,개와 고양이 | 세탁기 3.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-066,Extra/Extracted,Their music is great   make the fans excited.,그들의 음악은 팬들을 흥분하게 만든다.,,사역동사,make/have/let + O + V,중,53,Their music is great  |  make the fans excited.,그들의 음악은 | 팬들을 흥분하게 만든다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-067,Extra/Extracted,Their fans are   to cry out.,그들의 팬들은 울부짖을 것이다.,,to부정사,to + V,중,53,Their fans are  |  to cry out.,그들의 팬들은 | 울부짖을 것이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-068,Extra/Extracted,The singer is the fl  ower.,가수는 꽃이다.,,비교급,Comparative,중,,The singer is | the fl  ower.,가수는 | 꽃이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-069,Extra/Extracted,The fl  ower the woman’s face.,꽃은 여자의 얼굴이다.,,비교급,Comparative,중,53,The fl  | ower the woman’s face.,꽃은 | 여자의 얼굴이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-070,Extra/Extracted,A  I think Peter Pan is very brave.,A 피터팬은 정말 용감한 사람인 것 같아요.,,비교급,Comparative,중,53,A  I think | Peter Pan is very brave.,A 피터팬은 정말 | 용감한 사람인 것 같아요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-071,Extra/Extracted,B  He is not only brave but also very nice.,B 그는 용감할 뿐만 아니라 매우 친절해요.,,일반 문장,-,중,53,B  He is not | only brave but also very nice.,B 그는 용감할 | 뿐만 아니라 매우 친절해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-072,Extra/Extracted,Pinocchio Winnie the Pooh Peter Pan Rapunzel Ms.,피노키오 곰돌이 푸 피터팬 라푼젤 선생님,,비교급,Comparative,중,,Pinocchio Winnie the Pooh | Peter Pan Rapunzel Ms.,피노키오 곰돌이 푸 | 피터팬 라푼젤 선생님,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-073,Extra/Extracted,Increase Your Word Power New words again!,당신의 단어력을 높이십시오. 새로운 단어를 다시 한번!,,비교급,Comparative,중,54,Increase Your Word | Power New words again!,당신의 단어력을 높이십시오. | 새로운 단어를 다시 한번!,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-074,Extra/Extracted,Your Turn ஘੺ೞѱkind sail use soft real teach invent wonder ful ness ׮פTip Laugh First and Then Think 55 [Page 55] A   This is a special door.,당신의 차례 ஘੺ೞѱkind 돛을 사용하여 부드러운 진짜를 가르치고 경이로움을 발명하십시오 ׮פTip 먼저 웃고 생각하십시오 55 [Page 55] A 이것은 특별한 문입니다.,,비교급,Comparative,중,54,Your Turn ஘੺ೞѱkind sail use soft real teach invent wonder ful ness ׮פTip Laugh | First and Then Think 55 [Page 55] A   This is a special door.,당신의 차례 ஘੺ೞѱkind 돛을 사용하여 부드러운 진짜를 가르치고 경이로움을 발명하십시오 | ׮פTip 먼저 웃고 생각하십시오 55 [Page 55] A 이것은 특별한 문입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-075,Extra/Extracted,I hope to win a prize with this invention.,나는 이 발명품으로 상을 받기를 희망한다.,,to부정사,to + V,중,55,I hope to win | a prize with this invention.,나는 이 발명품으로 | 상을 받기를 희망한다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-076,Extra/Extracted,Express Yourself Smart Paper Holder Kind Cutting Board Healthy Door Smart Shoes Soft Controller Pizza’s Friend 56 Lesson 3 [Page 56] Self-check Cח This is the Umbrella for Coffee Lovers.,자신을 표현하세요 스마트 페이퍼 홀더 종류 도마 건강한 문 스마트 슈즈 소프트 컨트롤러 피자 친구 56 3과 [56쪽] 셀프 체크 C ח 커피 애호가를 위한 우산입니다.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,55,Express Yourself Smart Paper Holder Kind Cutting Board Healthy Door Smart Shoes Soft Controller Pizza’s | Friend 56 Lesson 3 [Page 56] Self-check Cח This is the Umbrella for Coffee Lovers.,자신을 표현하세요 스마트 페이퍼 홀더 종류 도마 건강한 문 스마트 슈즈 소프트 컨트롤러 | 피자 친구 56 3과 [56쪽] 셀프 체크 C ח 커피 애호가를 위한 우산입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-077,Extra/Extracted,You can use it not only as an but also as a .,으로 뿐만 아니라 로도 사용할 수 있습니다.,,이유의 접속사 / 조동사,Because/Since + S + V / Modal + V,중,56,You can use it not only | as an but also as a .,으로 뿐만 아니라 | 로도 사용할 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-078,Extra/Extracted,This invention is useful enough to make your life much easier.,이 발명은 당신의 삶을 훨씬 더 쉽게 만들어 줄 만큼 유용합니다.,,to부정사 / 비교급,to + V / Comparative,중,56,This invention is useful enough | to make your life much easier.,이 발명은 당신의 삶을 훨씬 | 더 쉽게 만들어 줄 만큼 유용합니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L03-079,Extra/Extracted,These ar e Magic Stairs.,이것은 마법의 계단입니다.,,일반 문장,-,중,56,These ar | e Magic Stairs.,이것은 | 마법의 계단입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-080,Extra/Extracted,You can use them  for and down  for storing things.,물건을 보관하는 용도로 사용하거나 아래로 사용할 수 있습니다.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,56,You can use them  for | and down  for storing things.,물건을 보관하는 용도로 사용하거나 | 아래로 사용할 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-081,Extra/Extracted,This invention is useful make your l ife much easier.,이 발명품은 당신의 삶을 훨씬 더 쉽게 만들어주는 데 유용합니다.,,비교급 / 사역동사,Comparative / make/have/let + O + V,중,56,This invention is useful make | your l ife much easier.,이 발명품은 당신의 삶을 훨씬 | 더 쉽게 만들어주는 데 유용합니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L03-082,Extra/Extracted,"With your smile, you not only make us happy but also help us get along well.",당신의 미소는 우리를 행복하게 할 뿐만 아니라 우리가 잘 지내도록 도와줍니다.,,사역동사,make/have/let + O + V,중,57,"With your smile, you not only make us | happy but also help us get along well.",당신의 미소는 우리를 행복하게 할 | 뿐만 아니라 우리가 잘 지내도록 도와줍니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-083,Extra/Extracted,"58 Lesson 3 [Page 58] famous awards More Info The Nobel Prize The Nobel Prize The Nobel Prize The	Nobel	Prize	was	named	after	Alfred Nobel,	a	Swedish	scientist.",58 3과 [58 페이지] 유명한 상 추가 정보 노벨상 노벨상 노벨상 노벨상은 스웨덴 과학자 알프레드 노벨의 이름을 따서 명명되었습니다.,,시간의 접속사 / 수동태,When/While + S + V / be + p.p.,중,58,"58 Lesson 3 [Page 58] famous awards More Info The | Nobel Prize The Nobel Prize The Nobel Prize The	Nobel	Prize	was	named	after	Alfred Nobel,	a	Swedish	scientist.",58 3과 [58 페이지] 유명한 상 추가 정보 노벨상 | 노벨상 노벨상 노벨상은 스웨덴 과학자 알프레드 노벨의 이름을 따서 명명되었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-084,Extra/Extracted,It	is	awarded	to people	who	have	done	great	work	for	the world.,세상을 위해 위대한 일을 한 사람들에게 수여됩니다.,,수동태 / to부정사,be + p.p. / to + V,중,58,It	is	awarded	to | people	who	have	done	great	work	for	the world.,세상을 위해 위대한 | 일을 한 사람들에게 수여됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-085,Extra/Extracted,"Of	all	the	winners,	Malala	Yousafzai is	the	youngest.",모든 우승자 중에서 말랄라 유사프자이(Malala Yousafzai)가 가장 어리다.,,최상급,Superlative,중,58,"Of	all	the	winners,	Malala	Yousafzai | is	the	youngest.",모든 우승자 중에서 말랄라 | 유사프자이(Malala Yousafzai)가 가장 어리다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-086,Extra/Extracted,She	won	the	Nobel Prize	at	the	age	of	17	because	she had	fought	for	women’s	and	children’s rights.,그녀는 여성과 아동의 권리를 위해 싸웠기 때문에 17세에 노벨상을 받았습니다.,,이유의 접속사,Because/Since + S + V,중,58,She	won	the	Nobel Prize	at	the	age	of	17	because	she | had	fought	for	women’s	and	children’s rights.,그녀는 여성과 아동의 권리를 위해 | 싸웠기 때문에 17세에 노벨상을 받았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-087,Extra/Extracted,The	Curie	family	received	the	Nobel Prize	three	times.,퀴리 가족은 세 번이나 노벨상을 받았습니다.,,일반 문장,-,중,58,The	Curie	family	received	the	Nobel | Prize	three	times.,퀴리 가족은 세 | 번이나 노벨상을 받았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-088,Extra/Extracted,Not	only	Marie	Curie Prize	three	times.,마리 퀴리상만 세 번 수상한 것이 아니다.,,일반 문장,-,중,,Not	only	Marie	Curie | Prize	three	times.,마리 퀴리상만 세 | 번 수상한 것이 아니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-089,Extra/Extracted,Not	only	Marie	Curie but	also	her	daughter	was	awarded	the but	also	her	daughter	was	awarded	the Laugh First and Then Think 59 [Page 59] Learning Diary Words 1.,마리 퀴리뿐만 아니라 그녀의 딸도 '먼저 웃고 생각하고 59 [Page 59] 단어 학습일기 1' 부문을 수상했습니다.,,수동태 / 현재분사/동명사,be + p.p. / V-ing,중,58,Not	only	Marie	Curie but	also	her	daughter	was	awarded	the but	also	her	daughter	was	awarded	the Laugh First and Then | Think 59 [Page 59] Learning Diary Words 1.,마리 퀴리뿐만 아니라 그녀의 딸도 '먼저 웃고 생각하고 | 59 [Page 59] 단어 학습일기 1' 부문을 수상했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-090,Extra/Extracted,ce Read & Write The U.K.,ce 읽기 및 쓰기 영국,,일반 문장,-,중,,ce Read & | Write The U.K.,ce 읽기 | 및 쓰기 영국,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-091,Extra/Extracted,"“In my experience, if people don’t have a sense of , they are usually not very good scientists,” he said when he accepted his award.","“내 경험에 따르면, 감각이 없는 사람들은 대개 훌륭한 과학자가 아닙니다.”라고 그는 상을 받았을 때 말했습니다.",,조건의 접속사 / 시간의 접속사,If/Unless + S + V / When/While + S + V,중,59,"“In my experience, if people don’t have a sense of , they | are usually not very good scientists,” he said when he accepted his award.","“내 경험에 따르면, 감각이 없는 사람들은 대개 | 훌륭한 과학자가 아닙니다.”라고 그는 상을 받았을 때 말했습니다.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L03-092,Extra/Extracted,(1)   ઴஘that yearࠇ  ˃wonder   ˄humor   ˅sight Topic e.g.,(1) ઴ ஘ that yearࠇ ˃ wonder ˄ 유머 ˅ 광경 주제 예:,,접속사/관계대명사 that / 비교급,that + S + V / N + that / Comparative,중,59,(1)   ઴஘that yearࠇ  ˃wonder |   ˄humor   ˅sight Topic e.g.,(1) ઴ ஘ that yearࠇ ˃ | wonder ˄ 유머 ˅ 광경 주제 예:,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-093,Extra/Extracted,I read a joke a day and tell it to my friends every day.,나는 매일 농담을 읽고 매일 친구들에게 이야기합니다.,,to부정사,to + V,중,59,I read a joke a day and | tell it to my friends every day.,나는 매일 농담을 | 읽고 매일 친구들에게 이야기합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-094,Extra/Extracted,Listen & Speak Q:   What is Minji going to do on the sports day?,Listen & Speak Q: 민지는 운동회에 무엇을 할 예정인가요?,,to부정사 / 의문사 구문,to + V / Wh-word,중,60,Listen & Speak Q:   What is | Minji going to do on the sports day?,Listen & Speak Q: | 민지는 운동회에 무엇을 할 예정인가요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-095,Extra/Extracted,"A   Soyun, are you going to take part in any races on the sports day?",A 소윤 씨는 운동회에 어떤 경주에도 참가할 건가요?,,to부정사 / 현재분사/동명사,to + V / V-ing,중,59,"A   Soyun, are you going to | take part in any races on the sports day?",A 소윤 씨는 운동회에 | 어떤 경주에도 참가할 건가요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-096,Extra/Extracted,"A  Wow, B   But, Mom, I’m not sure I’ll win the race.","A 와, B 그런데 엄마, 제가 경주에서 이길 수 있을지 모르겠어요.",,일반 문장,-,중,59,"A  Wow, B   But, | Mom, I’m not sure I’ll win the race.","A 와, B 그런데 엄마, | 제가 경주에서 이길 수 있을지 모르겠어요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L03-097,Extra/Extracted,A  Just do your best.,A 그냥 최선을 다하세요.,,최상급,Superlative,중,59,A  Just | do your best.,A 그냥 | 최선을 다하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-098,Extra/Extracted,I’m going to run a 100 meter race at the end of the day.,나는 하루가 끝나면 100미터 경주를 할 예정이다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,59,I’m going to run a 100 meter | race at the end of the day.,나는 하루가 끝나면 | 100미터 경주를 할 예정이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-099,Extra/Extracted,"(not only / a toy car / get /  to / a toy robot / but also) My younger brother was glad (to / economic rules / enough / understand / smart) My sister is ➞   F e    l ugh d    the Adapted from IG Nobel Prizes Honor ‘Fun’ Scientific Research (Meera Dolasia, 2015) 60 Lesson 3 [Page 60] Ain’t No Mountain High Enough by Marvin Gaye & Tammi Terrell Let’s Sing Along Words Listen & Speak Read & Write Ain’t no mountain high enough Ain’t no ...","(뿐만 아니라 / 장난감 자동차 / 얻다 / ~로 / 장난감 로봇을 / 뿐만 아니라) 내 남동생은 기뻤다 (~에 / 경제 규칙 / 충분히 / 이해함 / 똑똑함) 내 여동생은 ➞ IG 노벨상 수상 '재미' 과학 연구에 대한 적응을 펠로우합니다(Meera Dolasia, 2015) 60 3과 [페이지 60] Marvin Gaye & Tammi Terrell의 Ai n't No Mountain High Enough Let's Sing Along 단어 듣기 및 말하기 읽기 및 쓰기 충분히 높은 산은 없습니다.",,현재분사/동명사 / 비교급,V-ing / Comparative,중,52,"(not only / a toy car / get /  to / a toy robot / but also) My younger brother was glad (to / economic rules / enough / understand / smart) My sister is ➞   F e    l ugh d  |   the Adapted from IG Nobel Prizes Honor ‘Fun’ Scientific Research (Meera Dolasia, 2015) 60 Lesson 3 [Page 60] Ain’t No Mountain High Enough by Marvin Gaye & Tammi Terrell Let’s Sing Along Words Listen & Speak Read & Write Ain’t no mountain high enough Ain’t no ...","(뿐만 아니라 / 장난감 자동차 / 얻다 / ~로 / 장난감 로봇을 / 뿐만 아니라) 내 남동생은 기뻤다 (~에 / 경제 규칙 / 충분히 / 이해함 / 똑똑함) 내 여동생은 ➞ IG 노벨상 수상 '재미' | 과학 연구에 대한 적응을 펠로우합니다(Meera Dolasia, 2015) 60 3과 [페이지 60] Marvin Gaye & Tammi Terrell의 Ai n't No Mountain High Enough Let's Sing Along 단어 듣기 및 말하기 읽기 및 쓰기 충분히 높은 산은 없습니다.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L03-100,Extra/Extracted,"baby there To keep me from getting to you, baby Ain’t no river wide enough Laugh First and Then Think 61 [Page 61] Dreaming  of My  Future4 Lesson We’ll learn ....","자기야 거기 내가 너에게 닿지 못하게 하기 위해, 자기야 강은 충분히 넓지 않아 먼저 웃고 생각하라 61 [Page 61] Dreaming of My Future4 Lesson 우리는 배울 것이다 ....",,to부정사 / 현재분사/동명사,to + V / V-ing,중,60,"baby there To keep me from getting to you, baby Ain’t no river wide enough Laugh | First and Then Think 61 [Page 61] Dreaming  of My  Future4 Lesson We’ll learn ....","자기야 거기 내가 너에게 닿지 못하게 하기 위해, 자기야 강은 충분히 넓지 않아 먼저 | 웃고 생각하라 61 [Page 61] Dreaming of My Future4 Lesson 우리는 배울 것이다 ....",Main Clause | Sub Clause,AutoParsed,generic_concept
