id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L01-074,Extra/Extracted,I hit my head on the CULTURE౭௑ӝ various emoticons around the world Talk About It What do you use to say you‛re laughing in your text messages?,전 세계의 다양한 이모티콘에 머리를 박았습니다. Talk About It 문자 메시지에서 웃고 있다는 말은 무엇을 사용하시나요?,,to부정사 / 의문사 구문,to + V / Wh-word,중,15,I hit my head on the CULTURE౭௑ӝ various emoticons around the world Talk | About It What do you use to say you‛re laughing in your text messages?,전 세계의 다양한 이모티콘에 머리를 박았습니다. Talk About | It 문자 메시지에서 웃고 있다는 말은 무엇을 사용하시나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-075,Extra/Extracted,U didn’t come to the meeting.,당신은 회의에 오지 않았습니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,16,U didn’t come | to the meeting.,당신은 회의에 | 오지 않았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-076,Extra/Extracted,Ha-ha is the sound of .,하하 의 소리입니다.,,일반 문장,-,중,16,Ha-ha is the | sound of .,하하 | 의 소리입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-077,Extra/Extracted,It shows a laughing face with a open and  closed tightly.,열었다가 닫았다가 웃는 얼굴을 보여주고 있습니다.,,현재분사/동명사,V-ing,중,16,It shows a laughing face with | a open and  closed tightly.,열었다가 닫았다가 웃는 | 얼굴을 보여주고 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-078,Extra/Extracted,LOL and ROFL have become popular because they can be B׮ e.g.,LOL과 ROFL은 B ׮가 될 수 있기 때문에 인기를 얻었습니다.,,이유의 접속사 / 조동사,Because/Since + S + V / Modal + V,중,16,LOL and ROFL have become popular | because they can be B׮ e.g.,LOL과 ROFL은 B ׮가 될 | 수 있기 때문에 인기를 얻었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-079,Extra/Extracted,Me when it’s cold out This was me yesterday Adapted from How do you haha?,추울 때의 나 어제의 나야 잘 지내요 하하?,,시간의 접속사 / 의문사 구문,When/While + S + V / Wh-word,중,16,Me when it’s cold out This was | me yesterday Adapted from How do you haha?,추울 때의 나 어제의 | 나야 잘 지내요 하하?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-080,Extra/Extracted,LOL through the ages (Lauren B.,시대를 초월한 LOL(로렌 B.,,일반 문장,-,중,16,LOL through the | ages (Lauren B.,시대를 초월한 | LOL(로렌 B.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-081,Extra/Extracted,"Collister, 2015) Express Your Feelings 17 [Page 17] Build         U   p Focus In 1.","Collister, 2015) 감정 표현하기 17 [Page 17] Build Up Focus In 1.",,비교급,Comparative,중,16,"Collister, 2015) Express Your Feelings 17 [Page 17] Build    |      U   p Focus In 1.","Collister, 2015) 감정 표현하기 17 [Page | 17] Build Up Focus In 1.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-082,Extra/Extracted,"This girl is Amy,  enjoys cooking.",이 소녀는 에이미이고 요리를 즐깁니다.,,현재분사/동명사,V-ing,중,17,"This girl is | Amy,  enjoys cooking.",이 소녀는 | 에이미이고 요리를 즐깁니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-083,Extra/Extracted,"Look at this guitar,  I Amy for her birthday.",이 기타를 보세요. 저는 에이미의 생일입니다.,,비교급,Comparative,중,17,"Look at this guitar,  | I Amy for her birthday.",이 기타를 보세요. | 저는 에이미의 생일입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-084,Extra/Extracted,"The cute dog is Lucky,  likes 4.",귀여운 강아지는 럭키이고 4를 좋아합니다.,,일반 문장,-,중,,"The cute dog is | Lucky,  likes 4.",귀여운 강아지는 | 럭키이고 4를 좋아합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-085,Extra/Extracted,"The soccer ball is from Messi, after a big soccer game.",축구공은 큰 축구 경기가 끝난 후 메시에게서 나왔습니다.,,시간의 접속사 / 비교급,When/While + S + V / Comparative,중,17,"The soccer ball is from | Messi, after a big soccer game.",축구공은 큰 축구 경기가 | 끝난 후 메시에게서 나왔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-086,Extra/Extracted,A  Do you know where he comes from?,A 그 사람이 어디서 왔는지 아세요?,,의문사 구문,Wh-word,중,17,A  Do you | know where he comes from?,A 그 사람이 | 어디서 왔는지 아세요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-087,Extra/Extracted,Say Say   Do you know who he is?,Say Say 그 사람이 누군지 아세요?,,관계대명사,Relative Pronoun,중,,Say Say   Do | you know who he is?,Say Say 그 | 사람이 누군지 아세요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-088,Extra/Extracted,Where does he come from?,그 사람은 어디서 왔나요?,,의문사 구문,Wh-word,중,,Where does | he come from?,그 사람은 | 어디서 왔나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-089,Extra/Extracted,When did he come to Korea?,그 사람은 언제 한국에 왔나요?,,시간의 접속사 / to부정사,When/While + S + V / to + V,중,17,When did he | come to Korea?,그 사람은 | 언제 한국에 왔나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-090,Extra/Extracted,What does he do in his free time?,그는 여가 시간에 무엇을 합니까?,,의문사 구문,Wh-word,중,17,What does he do | in his free time?,그는 여가 | 시간에 무엇을 합니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-091,Extra/Extracted,"B People also use ROFL, which means “Rolling On the Floor Laughing.” A Everyone knows what it means.",B People은 ROFL(Rolling On the Floor Laughing)이라는 뜻도 사용합니다. A 다들 무슨 뜻인지 아실 거예요.,,관계대명사 / 의문사 구문,Relative Pronoun / Wh-word,중,14,"B People also use ROFL, which means “Rolling On | the Floor Laughing.” A Everyone knows what it means.",B People은 ROFL(Rolling On the Floor Laughing)이라는 | 뜻도 사용합니다. A 다들 무슨 뜻인지 아실 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-092,Extra/Extracted,rIPXPME IPXNBOZ CPPLT  XIBU DPMPSs 18 Lesson 1 [Page 18] Self-study Guide Think & Try      ׮ Practice Asking Nicely Your Turn ׮פTip What’s the name of your school?,rIPX PME IPX NBOZ CPPLT XIBU DPMPSs 18 1과 [페이지 18] 자습 가이드 생각하고 시도해 보세요 ׮ 차례대로 질문하는 연습을 하세요 ׮פTip 학교 이름이 무엇인가요?,,의문사 구문 / 현재분사/동명사,Wh-word / V-ing,중,18,rIPXPME IPXNBOZ CPPLT  XIBU DPMPSs 18 Lesson 1 [Page 18] Self-study Guide Think & Try  |     ׮ Practice Asking Nicely Your Turn ׮פTip What’s the name of your school?,rIPX PME IPX NBOZ CPPLT XIBU DPMPSs 18 1과 [페이지 18] 자습 | 가이드 생각하고 시도해 보세요 ׮ 차례대로 질문하는 연습을 하세요 ׮פTip 학교 이름이 무엇인가요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-093,Extra/Extracted,Who is your best friend?,당신의 가장 친한 친구는 누구입니까?,,관계대명사 / 최상급,Relative Pronoun / Superlative,중,,Who is | your best friend?,당신의 가장 | 친한 친구는 누구입니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-094,Extra/Extracted,Where does your English teacher come from?,당신의 영어 선생님은 어디서 오셨나요?,,의문사 구문 / 비교급,Wh-word / Comparative,중,18,Where does your | English teacher come from?,당신의 영어 | 선생님은 어디서 오셨나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-095,Extra/Extracted,When is your birthday?,당신의 생일은 언제입니까?,,시간의 접속사,When/While + S + V,중,,When is | your birthday?,당신의 | 생일은 언제입니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-096,Extra/Extracted,What did you eat for lunch yesterday?,어제 점심으로 무엇을 먹었나요?,,의문사 구문,Wh-word,중,18,What did you | eat for lunch yesterday?,어제 점심으로 | 무엇을 먹었나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-097,Extra/Extracted,Who broke the bike?,누가 자전거를 부수었나요?,,관계대명사,Relative Pronoun,중,,Who broke | the bike?,누가 | 자전거를 부수었나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-098,Extra/Extracted,Why are you feeling sad?,왜 슬픈 기분이 드나요?,,의문사 구문 / 현재분사/동명사,Wh-word / V-ing,중,9,Why are | you feeling sad?,왜 슬픈 | 기분이 드나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-099,Extra/Extracted,How much is this bag?,이 가방은 얼마예요?,,의문사 구문,Wh-word,중,,How much | is this bag?,이 | 가방은 얼마예요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-100,Extra/Extracted,Pleasetell me What timeis it?,알려주세요지금 몇 시야?,,의문사 구문,Wh-word,중,18,Pleasetell me | What timeis it?,알려주세요지금 | 몇 시야?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-101,Extra/Extracted,Can you tell me where you live?,당신이 사는 곳을 말해 줄 수 있나요?,,의문사 구문 / 조동사,Wh-word / Modal + V,중,18,Can you tell | me where you live?,당신이 사는 곳을 | 말해 줄 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-102,Extra/Extracted,Could you tell me when the next bus will come?,다음 버스가 언제 오는지 알려 주시겠어요?,,시간의 접속사 / 조동사,When/While + S + V / Modal + V,중,18,Could you tell me when | the next bus will come?,다음 버스가 언제 | 오는지 알려 주시겠어요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-103,Extra/Extracted,It will come in ten minutes.,10분 안에 올 거예요.,,조동사,Modal + V,중,,It will come | in ten minutes.,10분 안에 | 올 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-104,Extra/Extracted,"A B C Express Your Feelings 19 [Page 19] Express Yourself Find Someone Happy Around You Hi, class 6!","A B C 감정 표현하기 19 [Page 19] 자신을 표현하기 주변에 행복한 사람을 찾아보세요 안녕하세요, 6학년!",,일반 문장,-,중,18,"A B C Express Your Feelings 19 [Page 19] | Express Yourself Find Someone Happy Around You Hi, class 6!","A B C 감정 표현하기 19 [Page 19] | 자신을 표현하기 주변에 행복한 사람을 찾아보세요 안녕하세요, 6학년!",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-105,Extra/Extracted,Find someone that is feeling happy and talk about him or her.,행복하다고 느끼는 사람을 찾아 그 사람에 대해 이야기해 보세요.,,접속사/관계대명사 that / 현재분사/동명사,that + S + V / N + that / V-ing,중,19,Find someone that is feeling happy | and talk about him or her.,행복하다고 느끼는 사람을 찾아 | 그 사람에 대해 이야기해 보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-106,Extra/Extracted,It‛s your homework.,그것은 당신의 숙제입니다.,,일반 문장,-,중,19,It‛s | your homework.,그것은 | 당신의 숙제입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-107,Extra/Extracted,I‛m glad to dance with my dog Toto.,우리 강아지 토토와 함께 춤을 추게 되어 기뻐요.,,to부정사,to + V,중,19,I‛m glad to dance | with my dog Toto.,우리 강아지 토토와 함께 | 춤을 추게 되어 기뻐요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-108,Extra/Extracted,4FKVO 4PZFPO .JOKVO .S-FF 20 Lesson 1 [Page 20] Self-check • Why is Mira smiling?,4FKVO 4PZFPO .JOKVO .S -FF 20 1과 [20페이지] 자가 점검 • 미라는 왜 웃고 있나요?,,의문사 구문 / 현재분사/동명사,Wh-word / V-ing,중,20,4FKVO 4PZFPO .JOKVO .S-FF 20 Lesson 1 | [Page 20] Self-check • Why is Mira smiling?,4FKVO 4PZFPO .JOKVO .S -FF 20 1과 | [20페이지] 자가 점검 • 미라는 왜 웃고 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-109,Extra/Extracted,"She got a book from Junho, who Can you guess ?",그녀는 준호에게서 책을 받았습니다. 누구인지 추측할 수 있나요?,,관계대명사 / 조동사,Relative Pronoun / Modal + V,중,20,"She got a book from | Junho, who Can you guess ?",그녀는 준호에게서 책을 받았습니다. | 누구인지 추측할 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-110,Extra/Extracted,"He got a drone from our grandpa, Can you guess ...?","우리 할아버지한테서 드론을 받았는데, 추측할 수 있나요...?",,조동사,Modal + V,중,20,"He got a drone from | our grandpa, Can you guess ...?","우리 할아버지한테서 드론을 | 받았는데, 추측할 수 있나요...?",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-111,Extra/Extracted,:FKJ :VOB .JOTV +VOIP .JSB Your Turn Happy Birthday!,:FKJ :VOB .JOTV +VOIP .JSB 차례입니다. 생일 축하합니다!,,일반 문장,-,중,,:FKJ :VOB .JOTV +VOIP | .JSB Your Turn Happy Birthday!,:FKJ :VOB .JOTV +VOIP | .JSB 차례입니다. 생일 축하합니다!,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-112,Extra/Extracted,Express Your Feelings 21 [Page 21] Project Step 1     ׮ Step 2   ׮ Step 3   ׮ Option The math test is tomorrow!,감정 표현하기 21 [21 페이지] 프로젝트 1단계 ׮ 2단계 ׮ 3단계 ׮ 옵션 수학 시험이 내일이에요!,,최상급,Superlative,중,20,Express Your Feelings 21 [Page 21] Project Step 1     ׮ Step | 2   ׮ Step 3   ׮ Option The math test is tomorrow!,감정 표현하기 21 [21 페이지] 프로젝트 1단계 ׮ | 2단계 ׮ 3단계 ׮ 옵션 수학 시험이 내일이에요!,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-113,Extra/Extracted,It means “Good luck.,“행운을 빌어요.,,일반 문장,-,중,,It means | “Good luck.,“행운을 | 빌어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-114,Extra/Extracted,"” The puppy is delivering a bokjumeoni, which means “a lucky bag.",강아지가 '복주머니'라는 뜻의 복주머니를 배달하고 있어요.,,관계대명사 / 현재분사/동명사,Relative Pronoun / V-ing,중,21,"” The puppy is delivering a | bokjumeoni, which means “a lucky bag.",강아지가 '복주머니'라는 뜻의 | 복주머니를 배달하고 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-115,Extra/Extracted,” The puppy is delivering What should I do?,” 강아지가 분만을 하고 있어요 어떻게 해야 하나요?,,의문사 구문 / 조동사,Wh-word / Modal + V,중,21,” The puppy is | delivering What should I do?,” 강아지가 분만을 하고 | 있어요 어떻게 해야 하나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-116,Extra/Extracted,"meaning 22 Lesson 1 [Page 22] meanings of blue/yellow More Info This is the uniform of the Reds, who cheer for the Korean soccer team.",의미 22 1과 [Page 22] 파란색/노란색의 의미 More Info 한국 축구대표팀을 응원하는 레드즈의 유니폼입니다.,,관계대명사 / 현재분사/동명사,Relative Pronoun / V-ing,중,22,"meaning 22 Lesson 1 [Page 22] meanings of blue/yellow More Info This | is the uniform of the Reds, who cheer for the Korean soccer team.",의미 22 1과 [Page 22] 파란색/노란색의 의미 | More Info 한국 축구대표팀을 응원하는 레드즈의 유니폼입니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L01-117,Extra/Extracted,Red means “power” on this uniform.,"빨간색은 이 유니폼에서 ""힘""을 의미합니다.",,비교급,Comparative,중,22,Red means “power” | on this uniform.,"빨간색은 이 | 유니폼에서 ""힘""을 의미합니다.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L01-118,Extra/Extracted,"Of all the meanings of red, “love” is my favorite.",빨간색의 모든 의미 중에서 저는 '사랑'을 가장 좋아합니다.,,일반 문장,-,중,22,"Of all the meanings of | red, “love” is my favorite.",빨간색의 모든 의미 중에서 | 저는 '사랑'을 가장 좋아합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-119,Extra/Extracted,"Express Your Feelings 23 [Page 23] Learning Diary Words Read & Write 1)   My best friends are Ken and Mary, (Ken and Mary are nice and smart.) (2)  I wonder .",감정 표현하기 23 [Page 23] 일기 학습 단어 읽기 및 쓰기 1) 나의 가장 친한 친구는 Ken과 Mary입니다. (Ken과 Mary는 착하고 똑똑합니다.) (2) 궁금합니다.,,수동태 / 현재분사/동명사,be + p.p. / V-ing,중,22,"Express Your Feelings 23 [Page 23] Learning Diary Words Read & Write 1)   My best | friends are Ken and Mary, (Ken and Mary are nice and smart.) (2)  I wonder .",감정 표현하기 23 [Page 23] 일기 학습 단어 읽기 및 쓰기 1) | 나의 가장 친한 친구는 Ken과 Mary입니다. (Ken과 Mary는 착하고 똑똑합니다.) (2) 궁금합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-120,Extra/Extracted,(How often does Mary meet Ken?) Topic e.g.,(Mary는 Ken을 얼마나 자주 만납니까?) 주제 예:,,의문사 구문,Wh-word,중,23,(How often does Mary | meet Ken?) Topic e.g.,(Mary는 Ken을 얼마나 | 자주 만납니까?) 주제 예:,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-121,Extra/Extracted,"¥upboard chan¥e ¥onversation ¥arkgentle¥an pro¥ise ¥ype¥one represen¥ fai¥visua¥¥y avai¥able Listen & Speak A   Finally, you became a member of the writing club.",\upboard chan\e \대화 \arkgentle\an pro\ise \ype\one represen\ fai\visua\\y avai\able Listen & Speak A 마침내 당신은 작문 클럽의 회원이 되었습니다.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,23,"¥upboard chan¥e ¥onversation ¥arkgentle¥an pro¥ise ¥ype¥one represen¥ fai¥visua¥¥y avai¥able Listen & Speak | A   Finally, you became a member of the writing club.",\upboard chan\e \대화 \arkgentle\an pro\ise \ype\one represen\ fai\visua\\y avai\able | Listen & Speak A 마침내 당신은 작문 클럽의 회원이 되었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-122,Extra/Extracted,B    I’m very happy but a little worried.,B 정말 기쁘지만 조금 걱정이 돼요.,,일반 문장,-,중,23,B    I’m | very happy but a little worried.,B 정말 기쁘지만 | 조금 걱정이 돼요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-123,Extra/Extracted,I’m not sure I will do well.,내가 잘할 수 있을지 확신할 수 없다.,,조동사,Modal + V,중,23,I’m not sure | I will do well.,내가 잘할 수 | 있을지 확신할 수 없다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-124,Extra/Extracted,You’ve practiced writing for a long time.,오랫동안 글쓰기 연습을 하셨습니다.,,현재분사/동명사,V-ing,중,,You’ve practiced writing | for a long time.,오랫동안 글쓰기 | 연습을 하셨습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-125,Extra/Extracted,You’ll be the best soon.,당신은 곧 최고가 될 것입니다.,,최상급,Superlative,중,,You’ll be | the best soon.,당신은 곧 | 최고가 될 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-126,Extra/Extracted,These da ys   people express their laughter with emojis.,요즘 사람들은 이모티콘으로 웃음을 표현합니다.,,비교급,Comparative,중,23,These da ys   | people express their laughter with emojis.,요즘 사람들은 | 이모티콘으로 웃음을 표현합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-127,Extra/Extracted,(A) “Ha -ha” is a form of written laughter.,(A) “하하”는 글로 쓴 웃음의 한 형태이다.,,비교급,Comparative,중,13,(A) “Ha -ha” is | a form of written laughter.,(A) “하하”는 글로 | 쓴 웃음의 한 형태이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-128,Extra/Extracted,It expresses our happy feelings more vis ually than ha -ha and LOL do.,"하하, LOL보다 우리의 행복한 감정을 시각적으로 더 많이 표현한 것 같아요.",,비교급,Comparative,중,14,It expresses our happy feelings more vis | ually than ha -ha and LOL do.,"하하, LOL보다 우리의 행복한 감정을 | 시각적으로 더 많이 표현한 것 같아요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-129,Extra/Extracted,(C) We laugh even in our writings such as emails or texts.,(C) 우리는 이메일이나 문자 등의 글에서도 웃는다.,,이유의 접속사,Because/Since + S + V,중,13,(C) We laugh even in our | writings such as emails or texts.,(C) 우리는 이메일이나 | 문자 등의 글에서도 웃는다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-130,Extra/Extracted,"(D) Another form of written laughter, LOL stands for “Laughing Out Loud.” It can be typed quite quickly.",(D) 서면 웃음의 또 다른 형태인 LOL은 “Laughing Out Loud”를 의미합니다. 꽤 빠르게 입력할 수 있습니다.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,14,"(D) Another form of written laughter, LOL stands for | “Laughing Out Loud.” It can be typed quite quickly.",(D) 서면 웃음의 또 다른 형태인 LOL은 “Laughing | Out Loud”를 의미합니다. 꽤 빠르게 입력할 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-131,Extra/Extracted,"Collister, 2015) 24 Lesson 1 [Page 24] As Long As You Love Me by Backstreet Boys Let’s Sing Along Words Listen & Speak Read & Write As long as you love me Where you’re from Don’t care what you did Who you are Where you’re from As long as you love me I don’t care who you are What you did Express Your Feelings 25 [Page 25] We’ll learn ....","Collister, 2015) 24 1과 [24페이지] As Long As You Love Me by Backstreet Boys Let's Sing Along Words Listen & Speak Read & Write As long as you love me 어디서 왔는지 무엇을 했는지는 상관하지 마세요 당신이 누구인지 어디에서 왔는지 상관없습니다 당신이 무엇을 했는지는 상관하지 않습니다.",,이유의 접속사 / 관계대명사,Because/Since + S + V / Relative Pronoun,중,24,"Collister, 2015) 24 Lesson 1 [Page 24] As Long As You Love Me by Backstreet Boys Let’s Sing Along Words Listen & Speak Read & Write As long as you love me Where you’re from | Don’t care what you did Who you are Where you’re from As long as you love me I don’t care who you are What you did Express Your Feelings 25 [Page 25] We’ll learn ....","Collister, 2015) 24 1과 [24페이지] As Long As You Love Me by Backstreet Boys Let's Sing Along Words Listen & Speak Read & | Write As long as you love me 어디서 왔는지 무엇을 했는지는 상관하지 마세요 당신이 누구인지 어디에서 왔는지 상관없습니다 당신이 무엇을 했는지는 상관하지 않습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-132,Extra/Extracted,Thank you (very much).,매우 감사합니다).,,일반 문장,-,중,25,Thank you | (very much).,매우 | 감사합니다).,Main Clause | Sub Clause,AutoParsed,generic_concept
